t_s,x_m,y_m,v,heading_deg,mode,sigma_pos,s_m,d_m,v_model,stop
76.900,-136.8817,-28.6551,3.4464,179.4596,INERTIAL,0.6501,188.902,-1.441,3.4009,0
77.000,-137.2234,-28.6229,3.4330,179.3444,INERTIAL,0.6503,189.245,-1.441,3.4185,0
77.100,-137.5658,-28.5906,3.4389,179.6774,INERTIAL,0.6505,189.589,-1.441,3.4453,0
77.200,-137.9051,-28.5586,3.4103,179.4765,INERTIAL,0.6507,189.930,-1.441,3.3794,0
77.300,-138.2461,-28.5264,3.4240,179.5761,INERTIAL,0.6508,190.272,-1.441,3.4389,0
77.400,-138.5859,-28.4944,3.4142,179.8162,INERTIAL,0.6510,190.614,-1.441,3.4036,0
77.500,-138.9235,-28.4626,3.3923,-179.6678,INERTIAL,0.6512,190.953,-1.441,3.3685,0
77.600,-139.2630,-28.4305,3.4091,-179.6962,INERTIAL,0.6513,191.294,-1.441,3.4273,0
77.700,-139.6061,-28.3982,3.4433,179.3318,INERTIAL,0.6515,191.638,-1.441,3.4803,0
77.800,-139.9455,-28.3662,3.4121,178.5728,INERTIAL,0.6517,191.979,-1.441,3.3783,0
77.900,-140.2867,-28.3340,3.4254,176.9173,INERTIAL,0.6519,192.322,-1.441,3.4399,0
78.000,-140.6177,-28.3028,3.3321,176.3831,INERTIAL,0.6520,192.655,-1.441,3.2184,0
78.100,-140.9487,-28.2716,3.3254,179.2023,INERTIAL,0.6522,192.987,-1.441,3.3175,0
78.200,-141.2738,-28.2409,3.2729,-178.0824,INERTIAL,0.6524,193.314,-1.441,3.1917,0
78.300,-141.5964,-28.2105,3.2458,-177.7412,INERTIAL,0.6526,193.638,-1.441,3.2110,0
78.400,-141.9197,-28.1800,3.2470,-177.7052,INERTIAL,0.6529,193.962,-1.441,3.2482,0
78.500,-142.2392,-28.1498,3.2159,-177.7439,INERTIAL,0.6531,194.283,-1.441,3.1779,0
78.600,-142.5524,-28.1203,3.1585,-177.6622,INERTIAL,0.6533,194.598,-1.441,3.0639,0
78.700,-142.8671,-28.0906,3.1609,-177.5401,INERTIAL,0.6535,194.914,-1.441,3.1638,0
78.800,-143.1795,-28.0612,3.1427,-176.7139,INERTIAL,0.6537,195.228,-1.441,3.1186,0
78.900,-143.4938,-28.0315,3.1540,-176.3289,INERTIAL,0.6540,195.543,-1.441,3.1740,0
79.000,-143.8097,-28.0017,3.1679,-175.4556,INERTIAL,0.6543,195.861,-1.441,3.1903,0
79.100,-144.1305,-27.9715,3.2056,-174.9355,INERTIAL,0.6546,196.183,-1.441,3.2709,0
79.200,-144.4541,-27.9409,3.2358,-174.4104,INERTIAL,0.6548,196.508,-1.441,3.2783,0
79.300,-144.7738,-27.9108,3.2191,-173.8734,INERTIAL,0.6552,196.829,-1.441,3.1834,0
79.400,-145.0907,-27.8809,3.1962,-173.4753,INERTIAL,0.6555,197.147,-1.441,3.1580,0
79.500,-145.8034,-27.9116,3.2072,-172.8941,INERTIAL,0.6558,197.469,-1.441,3.2257,0
79.600,-146.1121,-27.9681,3.1651,-172.1585,INERTIAL,0.6562,197.783,-1.441,3.0918,0
79.700,-146.4225,-28.0250,3.1593,-171.5443,INERTIAL,0.6566,198.098,-1.441,3.1468,0
79.800,-146.7349,-28.0822,3.1690,-171.1782,INERTIAL,0.6569,198.416,-1.441,3.1833,0
79.900,-147.0449,-28.1389,3.1588,-170.8042,INERTIAL,0.6573,198.731,-1.441,3.1417,0
80.000,-147.3537,-28.1955,3.1475,-170.3260,INERTIAL,0.6576,199.045,-1.441,3.1313,0
80.100,-147.6603,-28.2516,3.1294,-169.9722,INERTIAL,0.6579,199.357,-1.441,3.0922,0
80.200,-147.9708,-28.3084,3.1451,-169.4690,INERTIAL,0.6583,199.672,-1.441,3.1679,0
80.300,-148.2782,-28.3647,3.1330,-169.4063,INERTIAL,0.6586,199.985,-1.441,3.1153,0
80.400,-148.5799,-28.4199,3.0928,-169.0656,INERTIAL,0.6589,200.291,-1.441,3.0294,0
80.500,-148.8816,-28.4752,3.0766,-168.2033,INERTIAL,0.6592,200.598,-1.441,3.0505,0
80.600,-149.2004,-28.5335,3.1795,-167.3717,INERTIAL,0.6594,200.922,-1.441,3.2774,0
80.700,-149.5191,-28.5919,3.2214,-167.1887,INERTIAL,0.6597,201.246,-1.441,3.2726,0
80.800,-149.8363,-28.6500,3.2243,-167.5422,INERTIAL,0.6599,201.569,-1.441,3.2275,0
80.900,-150.1508,-28.7075,3.2027,-167.6889,INERTIAL,0.6601,201.888,-1.441,3.1646,0
81.000,-150.4739,-28.7667,3.2648,-168.2728,INERTIAL,0.6604,202.217,-1.441,3.3276,0
81.100,-150.7931,-28.8251,3.2492,-162.6639,INERTIAL,0.6606,202.541,-1.441,3.2229,0
81.200,-151.1014,-28.8816,3.1621,-157.2131,INERTIAL,0.6609,202.855,-1.441,2.9818,0
81.300,-151.4103,-28.9381,3.1465,-159.1329,INERTIAL,0.6612,203.169,-1.441,3.1186,0
81.400,-151.7162,-28.9941,3.1222,-158.4878,INERTIAL,0.6614,203.480,-1.441,3.0882,0
81.500,-152.0252,-29.0507,3.1352,-158.2437,INERTIAL,0.6618,203.794,-1.441,3.1624,0
81.600,-152.3284,-29.1062,3.1023,-158.0376,INERTIAL,0.6621,204.102,-1.441,3.0383,0
81.700,-152.6297,-29.1614,3.0788,-157.5647,INERTIAL,0.6625,204.409,-1.441,3.0360,0
81.800,-152.9333,-29.2169,3.0829,-157.1475,INERTIAL,0.6628,204.717,-1.441,3.0874,0
81.900,-153.2317,-29.2716,3.0528,-156.8946,INERTIAL,0.6631,205.021,-1.441,2.9879,0
82.000,-153.5206,-29.3245,2.9823,-156.4858,INERTIAL,0.6635,205.314,-1.441,2.8114,0
82.100,-153.8243,-29.3801,3.0432,-155.6423,INERTIAL,0.6639,205.623,-1.441,3.1430,0
82.200,-154.1132,-29.4330,2.9826,-155.0645,INERTIAL,0.6642,205.917,-1.441,2.8833,0
82.300,-154.4144,-29.4881,3.0282,-154.0475,INERTIAL,0.6646,206.223,-1.441,3.1282,0
82.400,-154.7039,-29.5411,2.9809,-153.0439,INERTIAL,0.6650,206.517,-1.441,2.8796,0
82.500,-154.9982,-29.5950,2.9866,-152.0055,INERTIAL,0.6655,206.816,-1.441,2.9978,0
82.600,-155.2918,-29.6487,2.9859,-151.3680,INERTIAL,0.6658,207.115,-1.441,2.9849,0
82.700,-155.5797,-29.7014,2.9527,-150.9571,INERTIAL,0.6662,207.407,-1.441,2.8617,0
82.800,-155.8597,-29.7527,2.8955,-150.4763,INERTIAL,0.6667,207.692,-1.441,2.7309,0
82.900,-156.1560,-29.8070,2.9555,-149.9734,INERTIAL,0.6671,207.993,-1.441,3.0582,0
83.000,-156.4392,-29.8588,2.9164,-149.4537,INERTIAL,0.6675,208.281,-1.441,2.8572,0
83.100,-156.7352,-29.9130,2.9652,-149.5690,INERTIAL,0.6680,208.582,-1.441,3.0849,0
83.200,-157.0165,-29.9645,2.9107,-149.3864,INERTIAL,0.6684,208.868,-1.441,2.7746,0
83.300,-157.3023,-30.0168,2.9084,-148.9192,INERTIAL,0.6689,209.159,-1.441,2.9035,0
83.400,-157.5836,-30.0683,2.8842,-148.4107,INERTIAL,0.6693,209.445,-1.441,2.8467,0
83.500,-157.8658,-30.1200,2.8770,-148.1916,INERTIAL,0.6698,209.732,-1.441,2.8578,0
83.600,-158.1565,-30.1732,2.9151,-148.0870,INERTIAL,0.6703,210.027,-1.441,2.9820,0
83.700,-158.4619,-30.2291,3.0093,-148.2012,INERTIAL,0.6706,210.338,-1.441,3.1019,0
83.800,-158.7482,-30.2815,2.9543,-148.2495,INERTIAL,0.6709,210.629,-1.441,2.8756,0
83.900,-159.0385,-30.3347,2.9528,-148.2147,INERTIAL,0.6712,210.924,-1.441,2.9509,0
84.000,-159.3213,-30.3864,2.9025,-148.1880,INERTIAL,0.6714,211.211,-1.441,2.8302,0
84.100,-159.6091,-30.4391,2.9179,-147.6942,INERTIAL,0.6717,211.504,-1.441,2.9375,0
84.200,-159.8956,-30.4916,2.9149,-147.1940,INERTIAL,0.6719,211.795,-1.441,2.9103,0
84.300,-160.1784,-30.5434,2.8869,-146.6807,INERTIAL,0.6722,212.083,-1.441,2.8450,0
84.400,-160.4681,-30.5964,2.9269,-145.9100,INERTIAL,0.6724,212.377,-1.441,2.9731,0
84.500,-160.7578,-30.6494,2.9405,-145.2980,INERTIAL,0.6727,212.672,-1.441,2.9566,0
84.600,-161.0425,-30.7016,2.9055,-145.1015,INERTIAL,0.6729,212.961,-1.441,2.8525,0
84.700,-161.3297,-30.7541,2.9161,-145.0653,INERTIAL,0.6732,213.253,-1.441,2.9335,0
84.800,-161.6227,-30.8078,2.9609,-144.8132,INERTIAL,0.6734,213.551,-1.441,3.0153,0
84.900,-162.3212,-31.1023,2.9693,-144.7202,INERTIAL,0.6736,213.848,-1.441,2.9808,0
85.000,-162.5865,-31.2487,3.0131,-144.6306,INERTIAL,0.6739,214.151,-1.441,3.0605,0
85.100,-162.8540,-31.3963,3.0454,-144.5591,INERTIAL,0.6741,214.457,-1.441,3.0832,0
85.200,-163.1242,-31.5454,3.0783,-144.0591,INERTIAL,0.6743,214.765,-1.441,3.1128,0
85.300,-163.3918,-31.6931,3.0600,-143.7191,INERTIAL,0.6745,215.071,-1.441,3.0364,0
85.400,-163.6573,-31.8396,3.0368,-143.3452,INERTIAL,0.6747,215.374,-1.441,3.0057,0
85.500,-163.9220,-31.9857,3.0253,-142.9264,INERTIAL,0.6749,215.676,-1.441,3.0089,0
85.600,-164.1897,-32.1334,3.0508,-142.4904,INERTIAL,0.6751,215.982,-1.441,3.0786,0
85.700,-164.4555,-32.2801,3.0388,-142.1380,INERTIAL,0.6753,216.286,-1.441,3.0245,0
85.800,-164.7241,-32.4283,3.0623,-141.8088,INERTIAL,0.6755,216.593,-1.441,3.0862,0
85.900,-164.9929,-32.5766,3.0692,-141.9380,INERTIAL,0.6757,216.900,-1.441,3.0778,0
86.000,-165.2631,-32.7258,3.0842,-141.5116,INERTIAL,0.6758,217.208,-1.441,3.1003,0
86.100,-165.5314,-32.8738,3.0667,-141.0714,INERTIAL,0.6760,217.515,-1.441,3.0428,0
86.200,-165.7984,-33.0211,3.0517,-140.7334,INERTIAL,0.6762,217.820,-1.441,3.0333,0
86.300,-166.0727,-33.1725,3.1192,-139.9944,INERTIAL,0.6764,218.133,-1.441,3.1874,0
86.400,-166.3492,-33.3251,3.1529,-139.4967,INERTIAL,0.6766,218.449,-1.441,3.1888,0
86.500,-166.6213,-33.4752,3.1133,-139.1717,INERTIAL,0.6768,218.760,-1.441,3.0692,0
86.600,-166.8926,-33.6249,3.0996,-139.4283,INERTIAL,0.6769,219.069,-1.441,3.0844,0
86.700,-167.1684,-33.7771,3.1448,-140.1182,INERTIAL,0.6771,219.384,-1.441,3.1931,0
86.800,-167.4485,-33.9317,3.1942,-141.0110,INERTIAL,0.6773,219.704,-1.441,3.2474,0
86.900,-167.7266,-34.0851,3.1779,-141.2515,INERTIAL,0.6775,220.022,-1.441,3.1602,0
87.000,-168.0039,-34.2382,3.1683,-141.2701,INERTIAL,0.6776,220.339,-1.441,3.1580,0
87.100,-168.2792,-34.3901,3.1462,-141.5018,INERTIAL,0.6778,220.653,-1.441,3.1223,0
87.200,-168.5536,-34.5415,3.1349,-142.0072,INERTIAL,0.6780,220.966,-1.441,3.1227,0
87.300,-168.8263,-34.6920,3.1168,-142.4972,INERTIAL,0.6781,221.278,-1.441,3.0973,0
87.400,-169.1021,-34.8442,3.1466,-142.8078,INERTIAL,0.6783,221.593,-1.441,3.1788,0
87.500,-169.3742,-34.9944,3.1116,-143.1179,INERTIAL,0.6785,221.904,-1.441,3.0720,0
87.600,-169.6509,-35.1470,3.1552,-143.5234,INERTIAL,0.6786,222.220,-1.441,3.2018,0
87.700,-169.9257,-35.2987,3.1403,-143.7464,INERTIAL,0.6788,222.534,-1.441,3.1242,0
87.800,-170.1985,-35.4492,3.1183,-143.9177,INERTIAL,0.6790,222.845,-1.441,3.0945,0
87.900,-170.4712,-35.5997,3.1151,-143.7541,INERTIAL,0.6791,223.157,-1.441,3.1116,0
88.000,-170.7469,-35.7518,3.1461,-144.1143,INERTIAL,0.6793,223.472,-1.441,3.1797,0
88.100,-171.0223,-35.9038,3.1460,-144.4178,INERTIAL,0.6795,223.786,-1.441,3.1459,0
88.200,-171.3014,-36.0578,3.1847,-144.5292,INERTIAL,0.6796,224.105,-1.441,3.2261,0
88.300,-171.5800,-36.2115,3.1823,-144.2373,INERTIAL,0.6798,224.423,-1.441,3.1797,0
88.400,-171.8659,-36.3692,3.2582,-143.6782,INERTIAL,0.6800,224.750,-1.441,3.3400,0
88.500,-172.1549,-36.5286,3.2966,-143.1537,INERTIAL,0.6801,225.080,-1.441,3.3381,0
88.600,-172.4436,-36.6879,3.2979,-143.2265,INERTIAL,0.6803,225.410,-1.441,3.2994,0
88.700,-172.7335,-36.8478,3.3096,-143.8489,INERTIAL,0.6805,225.741,-1.441,3.3226,0
88.800,-173.0276,-37.0101,3.3542,-143.8342,INERTIAL,0.6806,226.076,-1.441,3.4056,0
88.900,-173.3251,-37.1742,3.3937,-142.7942,INERTIAL,0.6808,226.416,-1.441,3.4455,0
89.000,-173.6264,-37.3405,3.4353,-142.0669,INERTIAL,0.6810,226.760,-1.441,3.4815,0
89.100,-173.9283,-37.5070,3.4457,-141.5346,INERTIAL,0.6812,227.105,-1.441,3.4577,0
89.200,-174.2355,-37.6765,3.5007,-141.3040,INERTIAL,0.6814,227.456,-1.441,3.5593,0
89.300,-174.5478,-37.8488,3.5586,-141.1083,INERTIAL,0.6815,227.813,-1.441,3.6323,0
89.400,-174.8585,-38.0202,3.5497,-141.0031,INERTIAL,0.6817,228.168,-1.441,3.5366,0
89.500,-175.1743,-38.1944,3.5969,-140.5868,INERTIAL,0.6819,228.528,-1.441,3.6577,0
89.600,-175.4908,-38.3691,3.6111,-140.7488,INERTIAL,0.6822,228.890,-1.441,3.6300,0
89.700,-175.8097,-38.5450,3.6356,-141.0741,INERTIAL,0.6824,229.254,-1.441,3.6656,0
89.800,-176.1271,-38.7201,3.6272,-141.0427,INERTIAL,0.6826,229.616,-1.441,3.6161,0
89.900,-176.6204,-39.0584,3.6366,-141.0604,INERTIAL,0.6828,229.980,-1.441,3.6482,0
90.000,-176.9064,-39.2839,3.6414,-140.5608,INERTIAL,0.6830,230.345,-1.441,3.6486,0
90.100,-177.1967,-39.5129,3.6840,-139.9727,INERTIAL,0.6832,230.714,-1.441,3.7392,0
90.200,-177.4831,-39.7386,3.6555,-139.5938,INERTIAL,0.6835,231.079,-1.441,3.6113,0
90.300,-177.7751,-39.9689,3.7025,-139.2660,INERTIAL,0.6837,231.451,-1.441,3.7618,0
90.400,-178.0691,-40.2007,3.7322,-139.0578,INERTIAL,0.6839,231.825,-1.441,3.7681,0
90.500,-178.3627,-40.4322,3.7378,-138.8554,INERTIAL,0.6841,232.199,-1.441,3.7441,0
90.600,-178.6497,-40.6585,3.6725,-138.7069,INERTIAL,0.6844,232.565,-1.441,3.5822,0
90.700,-178.9359,-40.8841,3.6507,-138.8279,INERTIAL,0.6846,232.929,-1.441,3.6243,0
90.800,-179.2176,-41.1062,3.6009,-138.7789,INERTIAL,0.6848,233.288,-1.441,3.5320,0
90.900,-179.5008,-41.3295,3.6051,-138.9679,INERTIAL,0.6850,233.648,-1.441,3.6098,0
91.000,-179.7781,-41.5482,3.5472,-139.0854,INERTIAL,0.6852,234.002,-1.441,3.4744,0
91.100,-180.0618,-41.7719,3.5994,-139.4137,INERTIAL,0.6854,234.363,-1.441,3.6549,0
91.200,-180.3430,-41.9936,3.5840,-138.9792,INERTIAL,0.6856,234.721,-1.441,3.5679,0
91.300,-180.6204,-42.2124,3.5400,-139.2005,INERTIAL,0.6857,235.074,-1.441,3.4928,0
91.400,-180.8954,-42.4292,3.5062,-139.0804,INERTIAL,0.6859,235.425,-1.441,3.4698,0
91.500,-181.1693,-42.6451,3.4892,-138.9490,INERTIAL,0.6861,235.773,-1.441,3.4708,0
91.600,-181.4402,-42.8587,3.4526,-138.7714,INERTIAL,0.6862,236.118,-1.441,3.4113,0
91.700,-181.7102,-43.0716,3.4406,-138.5097,INERTIAL,0.6864,236.462,-1.441,3.4278,0
91.800,-181.9774,-43.2823,3.4059,-138.2029,INERTIAL,0.6866,236.802,-1.441,3.3685,0
91.900,-182.2408,-43.4900,3.3580,-137.6056,INERTIAL,0.6867,237.138,-1.441,3.3062,0
92.000,-182.5090,-43.7015,3.4113,-137.1167,INERTIAL,0.6869,237.479,-1.441,3.4688,0
92.100,-182.7755,-43.9116,3.3949,-137.0550,INERTIAL,0.6871,237.819,-1.441,3.3771,0
92.200,-183.0426,-44.1222,3.4008,-136.5472,INERTIAL,0.6872,238.159,-1.441,3.4072,0
92.300,-183.3079,-44.3313,3.3798,-135.6388,INERTIAL,0.6874,238.497,-1.441,3.3571,0
92.400,-183.5750,-44.5419,3.4001,-134.8913,INERTIAL,0.6876,238.837,-1.441,3.4220,0
92.500,-183.8417,-44.7522,3.3965,-133.8773,INERTIAL,0.6877,239.176,-1.441,3.3927,0
92.600,-184.1086,-44.9627,3.3987,-133.3435,INERTIAL,0.6879,239.516,-1.441,3.4010,0
92.700,-184.3762,-45.1736,3.4065,-132.7121,INERTIAL,0.6881,239.857,-1.441,3.4149,0
92.800,-184.6450,-45.3856,3.4228,-131.6690,INERTIAL,0.6882,240.199,-1.441,3.4404,0
92.900,-184.9117,-45.5959,3.3976,-130.4232,INERTIAL,0.6884,240.539,-1.441,3.3704,0
93.000,-185.1781,-45.8059,3.3930,-128.9633,INERTIAL,0.6885,240.878,-1.441,3.3880,0
93.100,-185.4478,-46.0186,3.4313,-127.6143,INERTIAL,0.6887,241.222,-1.441,3.4727,0
93.200,-185.7220,-46.2348,3.4873,-126.5045,INERTIAL,0.6889,241.571,-1.441,3.5478,0
93.300,-185.9944,-46.4496,3.4708,-125.5383,INERTIAL,0.6890,241.918,-1.441,3.4529,0
93.400,-186.2692,-46.6662,3.4969,-124.8188,INERTIAL,0.6892,242.268,-1.441,3.5251,0
93.500,-186.5446,-46.8834,3.5063,-124.2394,INERTIAL,0.6894,242.618,-1.441,3.5164,0
93.600,-186.8201,-47.1006,3.5080,-123.7620,INERTIAL,0.6895,242.969,-1.441,3.5099,0
93.700,-187.0979,-47.3196,3.5355,-123.6437,INERTIAL,0.6897,243.323,-1.441,3.5653,0
93.800,-187.3759,-47.5388,3.5403,-123.7009,INERTIAL,0.6899,243.677,-1.441,3.5454,0
93.900,-187.6535,-47.7577,3.5350,-123.6929,INERTIAL,0.6900,244.031,-1.441,3.5293,0
94.000,-187.9314,-47.9768,3.5387,-123.9732,INERTIAL,0.6902,244.384,-1.441,3.5428,0
94.100,-188.2093,-48.1959,3.5387,-123.8365,INERTIAL,0.6903,244.738,-1.441,3.5386,0
94.200,-188.4915,-48.4184,3.5900,-123.3170,INERTIAL,0.6905,245.098,-1.441,3.6454,0
94.300,-188.7761,-48.6428,3.6215,-122.3678,INERTIAL,0.6907,245.460,-1.441,3.6557,0
94.400,-189.0611,-48.8676,3.6295,-121.4903,INERTIAL,0.6908,245.823,-1.441,3.6380,0
94.500,-189.3477,-49.0935,3.6478,-121.0293,INERTIAL,0.6910,246.188,-1.441,3.6676,0
94.600,-189.8345,-49.6155,3.6264,-121.1992,INERTIAL,0.6912,246.551,-1.441,3.6033,0
94.700,-190.0559,-49.9027,3.6264,-121.3459,INERTIAL,0.6913,246.913,-1.441,3.6264,0
94.800,-190.2794,-50.1923,3.6556,-121.6675,INERTIAL,0.6915,247.279,-1.441,3.6872,0
94.900,-190.5049,-50.4848,3.6905,-121.8330,INERTIAL,0.6916,247.648,-1.441,3.7282,0
95.000,-190.7287,-50.7750,3.6664,-121.5257,INERTIAL,0.6918,248.015,-1.441,3.6403,0
95.100,-190.9534,-51.0663,3.6783,-120.9552,INERTIAL,0.6920,248.383,-1.441,3.6911,0
95.200,-191.1769,-51.3561,3.6612,-120.2045,INERTIAL,0.6921,248.749,-1.441,3.6427,0
95.300,-191.4029,-51.6491,3.6977,-119.2924,INERTIAL,0.6923,249.119,-1.441,3.7372,0
95.400,-191.6296,-51.9433,3.6928,-118.5674,INERTIAL,0.6925,249.488,-1.441,3.6874,0
95.500,-191.8558,-52.2374,3.7089,-117.8548,INERTIAL,0.6926,249.859,-1.441,3.7264,0
95.600,-192.0821,-52.5318,3.7131,-117.1036,INERTIAL,0.6928,250.230,-1.441,3.7177,0
95.700,-192.3088,-52.8266,3.7182,-116.2329,INERTIAL,0.6929,250.602,-1.441,3.7236,0
95.800,-192.5312,-53.1158,3.6541,-115.6032,INERTIAL,0.6931,250.967,-1.441,3.5848,0
95.900,-192.7591,-53.4121,3.7311,-115.4002,INERTIAL,0.6933,251.341,-1.441,3.8143,0
96.000,-192.9849,-53.7058,3.7066,-115.3270,INERTIAL,0.6934,251.711,-1.441,3.6802,0
96.100,-193.2127,-54.0020,3.7349,-114.9531,INERTIAL,0.6936,252.085,-1.441,3.7655,0
96.200,-193.4382,-54.2953,3.7024,-114.7335,INERTIAL,0.6938,252.455,-1.441,3.6673,0
96.300,-193.6653,-54.5906,3.7232,-114.2979,INERTIAL,0.6939,252.827,-1.441,3.7456,0
96.400,-193.8937,-54.8876,3.7451,-113.7856,INERTIAL,0.6941,253.202,-1.441,3.7688,0
96.500,-194.1210,-55.1833,3.7307,-113.1067,INERTIAL,0.6942,253.575,-1.441,3.7152,0
96.600,-194.3474,-55.4777,3.7154,-112.1812,INERTIAL,0.6944,253.947,-1.441,3.6989,0
96.700,-194.5748,-55.7735,3.7297,-111.2618,INERTIAL,0.6946,254.320,-1.441,3.7451,0
96.800,-194.8013,-56.0680,3.7159,-110.4709,INERTIAL,0.6947,254.691,-1.441,3.7009,0
96.900,-195.0275,-56.3622,3.7113,-109.5920,INERTIAL,0.6949,255.062,-1.441,3.7064,0
97.000,-195.2532,-56.6557,3.7041,-108.9508,INERTIAL,0.6951,255.433,-1.441,3.6962,0
97.100,-195.4809,-56.9518,3.7327,-108.9751,INERTIAL,0.6952,255.806,-1.441,3.7636,0
97.200,-195.7090,-57.2484,3.7409,-109.0954,INERTIAL,0.6954,256.180,-1.441,3.7498,0
97.300,-195.9364,-57.5442,3.7313,-109.3457,INERTIAL,0.6955,256.553,-1.441,3.7209,0
97.400,-196.1630,-57.8390,3.7199,-108.8275,INERTIAL,0.6957,256.925,-1.441,3.7075,0
97.500,-196.3941,-58.1395,3.7858,-108.7502,INERTIAL,0.6959,257.304,-1.441,3.8570,0
97.600,-196.6265,-58.4417,3.8099,-108.6824,INERTIAL,0.6960,257.685,-1.441,3.8361,0
97.700,-196.8577,-58.7423,3.7935,-108.3350,INERTIAL,0.6962,258.065,-1.441,3.7757,0
97.800,-197.0869,-59.0405,3.7639,-107.4244,INERTIAL,0.6963,258.441,-1.441,3.7319,0
97.900,-197.3169,-59.3396,3.7722,-106.4537,INERTIAL,0.6965,258.818,-1.441,3.7811,0
98.000,-197.5481,-59.6402,3.7909,-105.6667,INERTIAL,0.6967,259.197,-1.441,3.8111,0
98.100,-197.7802,-59.9421,3.8071,-105.4354,INERTIAL,0.6968,259.578,-1.441,3.8247,0
98.200,-198.0122,-60.2437,3.8049,-105.2155,INERTIAL,0.6970,259.959,-1.441,3.8024,0
98.300,-198.2467,-60.5488,3.8450,-105.0855,INERTIAL,0.6972,260.343,-1.441,3.8884,0
98.400,-198.4815,-60.8541,3.8506,-104.9978,INERTIAL,0.6973,260.729,-1.441,3.8566,0
98.500,-198.8282,-61.5804,3.8254,-104.8748,INERTIAL,0.6975,261.111,-1.441,3.7981,0
98.600,-198.9632,-61.9398,3.8372,-105.0688,INERTIAL,0.6976,261.495,-1.441,3.8501,0
98.700,-199.0983,-62.2994,3.8418,-105.8950,INERTIAL,0.6978,261.879,-1.441,3.8467,0
98.800,-199.2345,-62.6620,3.8710,-106.4807,INERTIAL,0.6980,262.266,-1.441,3.9026,0
98.900,-199.3702,-63.0235,3.8617,-107.0172,INERTIAL,0.6981,262.652,-1.441,3.8517,0
99.000,-199.5039,-63.3793,3.8054,-107.3223,INERTIAL,0.6983,263.032,-1.441,3.7444,0
99.100,-199.6392,-63.7396,3.8455,-107.1040,INERTIAL,0.6984,263.417,-1.441,3.8889,0
99.200,-199.7749,-64.1008,3.8579,-106.8360,INERTIAL,0.6986,263.803,-1.441,3.8713,0
99.300,-199.9076,-64.4543,3.7815,-106.8865,INERTIAL,0.6988,264.181,-1.441,3.6989,0
99.400,-200.0406,-64.8084,3.7827,-106.6722,INERTIAL,0.6989,264.559,-1.441,3.7840,0
99.500,-200.1746,-65.1651,3.8085,-106.0527,INERTIAL,0.6991,264.940,-1.441,3.8364,0
99.600,-200.3085,-65.5216,3.8085,-105.7414,INERTIAL,0.6992,265.321,-1.441,3.8085,0
99.700,-200.4409,-65.8741,3.7684,-105.9248,INERTIAL,0.6994,265.697,-1.441,3.7250,0
99.800,-200.5734,-66.2269,3.7681,-106.0947,INERTIAL,0.6996,266.074,-1.441,3.7678,0
99.900,-200.7070,-66.5825,3.7964,-106.3432,INERTIAL,0.6997,266.454,-1.441,3.8269,0
100.000,-200.8401,-66.9369,3.7864,-106.9417,INERTIAL,0.6999,266.833,-1.441,3.7757,0
100.100,-200.9714,-67.2864,3.7381,-107.1108,INERTIAL,0.7001,267.206,-1.441,3.6859,0
100.200,-201.1032,-67.6372,3.7463,-106.9820,INERTIAL,0.7002,267.581,-1.441,3.7551,0
100.300,-201.2355,-67.9894,3.7615,-106.8480,INERTIAL,0.7004,267.957,-1.441,3.7779,0
100.400,-201.3671,-68.3400,3.7463,-106.3432,INERTIAL,0.7005,268.332,-1.441,3.7298,0
100.500,-201.4974,-68.6868,3.7077,-105.7656,INERTIAL,0.7007,268.702,-1.441,3.6660,0
100.600,-201.6271,-69.0322,3.6911,-105.3380,INERTIAL,0.7009,269.071,-1.441,3.6732,0
100.700,-201.7573,-69.3788,3.7014,-106.3580,INERTIAL,0.7010,269.441,-1.441,3.7126,0
100.800,-201.8865,-69.7227,3.6759,-106.7288,INERTIAL,0.7012,269.809,-1.441,3.6483,0
100.900,-202.0148,-70.0643,3.6507,-105.4193,INERTIAL,0.7013,270.173,-1.441,3.6235,0
101.000,-202.1400,-70.3976,3.5667,-106.4357,INERTIAL,0.7015,270.529,-1.441,3.4586,0
101.100,-202.2676,-70.7373,3.6225,-106.6143,INERTIAL,0.7017,270.892,-1.441,3.6803,0
101.200,-202.3921,-71.0687,3.5481,-106.8259,INERTIAL,0.7019,271.246,-1.441,3.4341,0
101.300,-202.5156,-71.3976,3.5186,-107.1515,INERTIAL,0.7020,271.598,-1.441,3.4787,0
101.400,-202.6397,-71.7280,3.5280,-107.6835,INERTIAL,0.7023,271.951,-1.441,3.5417,0
101.500,-202.7660,-72.0641,3.5762,-108.0312,INERTIAL,0.7025,272.310,-1.441,3.6352,0
101.600,-202.8912,-72.3975,3.5644,-108.3727,INERTIAL,0.7027,272.666,-1.441,3.5474,0
101.700,-203.0141,-72.7248,3.5131,-107.8220,INERTIAL,0.7029,273.015,-1.441,3.4471,0
101.800,-203.1379,-73.0545,3.5197,-107.3554,INERTIAL,0.7031,273.368,-1.441,3.5311,0
101.900,-203.2639,-73.3898,3.5646,-107.3208,INERTIAL,0.7034,273.726,-1.441,3.6323,0
102.000,-203.3886,-73.7219,3.5521,-107.7213,INERTIAL,0.7037,274.080,-1.441,3.5304,0
102.100,-203.5135,-74.0544,3.5520,-107.8647,INERTIAL,0.7039,274.436,-1.441,3.5518,0
