t_s,x_m,y_m,v,heading_deg,mode,sigma_pos,s_m,d_m,v_model,stop
26.100,0.0980,0.0152,0.0000,-0.2267,GNSS_INS,0.7349,11.222,1.057,0.0026,1
26.200,0.0980,0.0152,0.0000,-0.2283,GNSS_INS,0.7349,11.222,1.057,0.0026,1
26.300,0.0980,0.0152,0.0000,-0.2176,GNSS_INS,0.7349,11.222,1.057,0.0021,1
26.400,0.0980,0.0152,0.0000,-0.2210,GNSS_INS,0.7349,11.222,1.057,0.0021,1
26.500,0.0980,0.0152,0.0000,-0.2263,GNSS_INS,0.7349,11.222,1.057,0.0019,1
26.600,0.0980,0.0152,0.0000,-0.2257,GNSS_INS,0.7349,11.222,1.057,0.0023,1
26.700,0.0980,0.0152,0.0000,-0.2250,GNSS_INS,0.7349,11.222,1.057,0.0030,1
26.800,0.0980,0.0152,0.0000,-0.2355,GNSS_INS,0.7349,11.222,1.057,0.0032,1
26.900,0.0980,0.0152,0.0000,-0.2295,GNSS_INS,0.7349,11.222,1.057,0.0024,1
27.000,0.0980,0.0152,0.0000,-0.2244,GNSS_INS,0.7349,11.222,1.057,0.0020,1
27.100,0.1046,0.0165,0.0000,-0.2337,GNSS_INS,0.7215,11.228,1.061,0.0024,1
27.200,0.1046,0.0165,0.0000,-0.2275,GNSS_INS,0.7215,11.228,1.061,0.0022,1
27.300,0.1046,0.0165,0.0000,-0.2346,GNSS_INS,0.7215,11.228,1.061,0.0023,1
27.400,0.1046,0.0165,0.0000,-0.2344,GNSS_INS,0.7215,11.228,1.061,0.0022,1
27.500,0.1046,0.0165,0.0000,-0.2283,GNSS_INS,0.7215,11.228,1.061,0.0019,1
27.600,0.1046,0.0165,0.0000,-0.2342,GNSS_INS,0.7215,11.228,1.061,0.0029,1
27.700,0.1046,0.0165,0.0000,-0.2297,GNSS_INS,0.7215,11.228,1.061,0.0024,1
27.800,0.1046,0.0165,0.0000,-0.2298,GNSS_INS,0.7215,11.228,1.061,0.0020,1
27.900,0.1046,0.0165,0.0000,-0.2319,GNSS_INS,0.7215,11.228,1.061,0.0028,1
28.000,0.1046,0.0165,0.0000,-0.2339,GNSS_INS,0.7215,11.228,1.061,0.0023,1
28.100,0.1057,0.0049,0.0000,-0.2349,GNSS_INS,0.7088,11.233,1.051,0.0023,1
28.200,0.1057,0.0049,0.0000,-0.2257,GNSS_INS,0.7088,11.233,1.051,0.0028,1
28.300,0.1057,0.0049,0.0000,-0.2302,GNSS_INS,0.7088,11.233,1.051,0.0027,1
28.400,0.1057,0.0049,0.0000,-0.2294,GNSS_INS,0.7088,11.233,1.051,0.0029,1
28.500,0.1057,0.0049,0.0000,-0.2319,GNSS_INS,0.7088,11.233,1.051,0.0028,1
28.600,0.1057,0.0049,0.0000,-0.2328,GNSS_INS,0.7088,11.233,1.051,0.0026,1
28.700,0.1057,0.0049,0.0000,-0.2316,GNSS_INS,0.7088,11.233,1.051,0.0026,1
28.800,0.1057,0.0049,0.0000,-0.2347,GNSS_INS,0.7088,11.233,1.051,0.0029,1
28.900,0.1057,0.0049,0.0000,-0.2329,GNSS_INS,0.7088,11.233,1.051,0.0020,1
29.000,0.1057,0.0049,0.0000,-0.2308,GNSS_INS,0.7088,11.233,1.051,0.0024,1
29.100,0.1103,0.0030,0.0000,-0.2372,GNSS_INS,0.6967,11.238,1.051,0.0020,1
29.200,0.1103,0.0030,0.0000,-0.2354,GNSS_INS,0.6967,11.238,1.051,0.0023,1
29.300,0.1103,0.0030,0.0000,-0.2426,GNSS_INS,0.6967,11.238,1.051,0.0022,1
29.400,0.1103,0.0030,0.0000,-0.2381,GNSS_INS,0.6967,11.238,1.051,0.0033,1
29.500,0.1103,0.0030,0.0000,-0.2410,GNSS_INS,0.6967,11.238,1.051,0.0025,1
29.600,0.1103,0.0030,0.0000,-0.2393,GNSS_INS,0.6967,11.238,1.051,0.0022,1
29.700,0.1103,0.0030,0.0000,-0.2342,GNSS_INS,0.6967,11.238,1.051,0.0024,1
29.800,0.1103,0.0030,0.0000,-0.2465,GNSS_INS,0.6967,11.238,1.051,0.0025,1
29.900,0.1103,0.0030,0.0000,-0.2544,GNSS_INS,0.6967,11.238,1.051,0.0030,1
30.000,0.1103,0.0030,0.0000,-0.2446,GNSS_INS,0.6967,11.238,1.051,0.0027,1
30.100,0.1147,0.0013,0.0000,-0.2426,GNSS_INS,0.6852,11.243,1.051,0.0029,1
30.200,0.1147,0.0013,0.0000,-0.2375,GNSS_INS,0.6852,11.243,1.051,0.0031,1
30.300,0.1147,0.0013,0.0000,-0.2418,GNSS_INS,0.6852,11.243,1.051,0.0030,1
30.400,0.1147,0.0013,0.0000,-0.2360,GNSS_INS,0.6852,11.243,1.051,0.0029,1
30.500,0.1147,0.0013,0.0000,-0.2345,GNSS_INS,0.6852,11.243,1.051,0.0026,1
30.600,0.1147,0.0013,0.0000,-0.2380,GNSS_INS,0.6852,11.243,1.051,0.0032,1
30.700,0.1147,0.0013,0.0000,-0.2356,GNSS_INS,0.6852,11.243,1.051,0.0029,1
30.800,0.1147,0.0013,0.0000,-0.2370,GNSS_INS,0.6852,11.243,1.051,0.0019,1
30.900,0.1147,0.0013,0.0000,-0.2390,GNSS_INS,0.6852,11.243,1.051,0.0025,1
31.000,0.1147,0.0013,0.0000,-0.2497,GNSS_INS,0.6852,11.243,1.051,0.0026,1
31.100,0.1241,0.0126,0.0000,-0.2600,GNSS_INS,0.6743,11.247,1.065,0.0021,1
31.200,0.1241,0.0126,0.0000,-0.2633,GNSS_INS,0.6743,11.247,1.065,0.0027,1
31.300,0.1241,0.0126,0.0000,-0.2698,GNSS_INS,0.6743,11.247,1.065,0.0028,1
31.400,0.1241,0.0126,0.0000,-0.2737,GNSS_INS,0.6743,11.247,1.065,0.0030,1
31.500,0.1241,0.0126,0.0000,-0.2437,GNSS_INS,0.6743,11.247,1.065,0.0021,1
31.600,0.1241,0.0126,0.0000,-0.3058,GNSS_INS,0.6743,11.247,1.065,0.0026,1
31.700,0.1241,0.0126,0.0000,-0.3122,GNSS_INS,0.6743,11.247,1.065,0.0030,1
31.800,0.1241,0.0126,0.0000,-0.3263,GNSS_INS,0.6743,11.247,1.065,0.0025,1
31.900,0.1241,0.0126,0.0012,-0.3458,GNSS_INS,0.6743,11.247,1.065,0.0034,0
32.000,0.1241,0.0126,0.0011,-0.2554,GNSS_INS,0.6743,11.247,1.065,0.0011,0
32.100,0.1297,0.0143,0.0012,-0.3080,GNSS_INS,0.6638,11.252,1.068,0.0012,0
32.200,0.1297,0.0143,0.0013,-0.3113,GNSS_INS,0.6638,11.252,1.068,0.0014,0
32.300,0.1297,0.0143,0.0007,-0.3287,GNSS_INS,0.6638,11.252,1.068,0.0000,0
32.400,0.1297,0.0143,0.0003,-0.3753,GNSS_INS,0.6638,11.252,1.068,0.0000,0
32.500,0.1297,0.0143,0.0018,-0.3564,GNSS_INS,0.6638,11.252,1.068,0.0034,0
32.600,0.1297,0.0143,0.0009,-0.3423,GNSS_INS,0.6638,11.252,1.068,0.0000,0
32.700,0.1297,0.0143,0.0055,-0.3966,GNSS_INS,0.6638,11.252,1.068,0.0104,0
32.800,0.1297,0.0143,0.0440,-0.5429,GNSS_INS,0.6638,11.252,1.068,0.0856,0
32.900,0.1297,0.0143,0.0717,-0.3618,GNSS_INS,0.6638,11.252,1.068,0.1017,0
33.000,0.1297,0.0143,0.0853,-0.4149,GNSS_INS,0.6638,11.252,1.068,0.0999,0
33.100,0.1406,0.0289,0.1123,-0.4523,GNSS_INS,0.6539,11.257,1.086,0.1415,0
33.200,0.1406,0.0289,0.1117,-0.4764,GNSS_INS,0.6539,11.257,1.086,0.1110,0
33.300,0.1406,0.0289,0.1399,-0.6012,GNSS_INS,0.6539,11.257,1.086,0.1705,0
33.400,0.1406,0.0289,0.1453,-0.6042,GNSS_INS,0.6539,11.257,1.086,0.1511,0
33.500,0.1406,0.0289,0.1595,-0.6943,GNSS_INS,0.6539,11.257,1.086,0.1749,0
33.600,0.1406,0.0289,0.1694,-0.7595,GNSS_INS,0.6539,11.257,1.086,0.1800,0
33.700,0.1406,0.0289,0.2277,-0.9096,GNSS_INS,0.6539,11.257,1.086,0.2907,0
33.800,0.1406,0.0289,0.2863,-1.0147,GNSS_INS,0.6539,11.257,1.086,0.3496,0
33.900,0.1406,0.0289,0.3519,-1.1790,GNSS_INS,0.6539,11.257,1.086,0.4228,0
34.000,0.1406,0.0289,0.0377,-1.1964,GNSS_INS,0.6539,11.257,1.086,0.4193,1
34.100,0.1211,-0.0604,0.0064,-1.1644,GNSS_INS,0.6444,11.272,0.996,0.4721,1
34.200,0.1211,-0.0604,0.0011,-1.2544,GNSS_INS,0.6444,11.272,0.996,0.4795,1
34.300,0.1211,-0.0604,0.2160,-1.1883,GNSS_INS,0.6444,11.272,0.996,0.6166,0
34.400,0.1211,-0.0604,0.4155,-0.9240,GNSS_INS,0.6444,11.272,0.996,0.6668,0
34.500,0.1211,-0.0604,0.5924,-0.7595,GNSS_INS,0.6444,11.272,0.996,0.7919,0
34.600,0.1211,-0.0604,0.7067,-0.9995,GNSS_INS,0.6444,11.272,0.996,0.8497,0
34.700,0.1211,-0.0604,0.7856,-1.2095,GNSS_INS,0.6444,11.272,0.996,0.8948,0
34.800,0.1211,-0.0604,0.8165,-0.9914,GNSS_INS,0.6444,11.272,0.996,0.8636,0
34.900,0.1211,-0.0604,0.8703,0.2258,GNSS_INS,0.6444,11.272,0.996,0.9630,0
35.000,0.1211,-0.0604,0.9136,2.3918,GNSS_INS,0.6444,11.272,0.996,0.9874,0
35.100,0.1330,-0.1397,0.9936,4.6725,GNSS_INS,0.6353,11.312,0.927,1.1384,0
35.200,0.1330,-0.1397,1.0676,6.9530,GNSS_INS,0.6353,11.312,0.927,1.2295,0
35.300,0.1330,-0.1397,1.0973,9.1216,GNSS_INS,0.6353,11.312,0.927,1.1552,0
35.400,0.1330,-0.1397,1.1897,10.1602,GNSS_INS,0.6353,11.312,0.927,1.4153,0
35.500,0.1330,-0.1397,1.2954,10.3594,GNSS_INS,0.6353,11.312,0.927,1.5733,0
35.600,0.1330,-0.1397,1.3793,9.8479,GNSS_INS,0.6353,11.312,0.927,1.5475,0
35.700,0.1330,-0.1397,1.4641,8.1318,GNSS_INS,0.6353,11.312,0.927,1.6780,0
35.800,0.1330,-0.1397,1.5042,5.4734,GNSS_INS,0.6353,11.312,0.927,1.5907,0
35.900,0.1330,-0.1397,1.5694,1.7936,GNSS_INS,0.6353,11.312,0.927,1.7306,0
36.000,0.1330,-0.1397,1.6540,-2.2809,GNSS_INS,0.6353,11.312,0.927,1.8263,0
36.100,0.2223,-0.1272,1.6759,-6.1113,GNSS_INS,0.6265,11.391,0.972,1.7596,0
36.200,0.2223,-0.1272,1.7170,-8.7008,GNSS_INS,0.6265,11.391,0.972,1.8392,0
36.300,0.2223,-0.1272,1.7648,-9.7993,GNSS_INS,0.6265,11.391,0.972,1.8996,0
36.400,0.2223,-0.1272,1.8116,-10.5172,GNSS_INS,0.6265,11.391,0.972,1.9233,0
36.500,0.2223,-0.1272,1.8719,-11.9836,GNSS_INS,0.6265,11.391,0.972,2.0501,0
36.600,0.2223,-0.1272,1.8420,-14.0250,GNSS_INS,0.6265,11.391,0.972,1.7535,0
36.700,0.2223,-0.1272,1.8961,-16.2905,GNSS_INS,0.6265,11.391,0.972,2.0483,0
36.800,0.2223,-0.1272,1.9165,-18.1469,GNSS_INS,0.6265,11.391,0.972,1.9689,0
36.900,0.2223,-0.1272,1.9626,-19.5649,GNSS_INS,0.6265,11.391,0.972,2.0789,0
37.000,0.2223,-0.1272,1.9852,-20.4943,GNSS_INS,0.6265,11.391,0.972,2.0433,0
37.100,0.1991,-0.5058,2.0006,-33.8936,GNSS_INS,0.6181,11.510,0.612,2.1691,0
37.200,0.3866,-0.5810,2.0315,-33.4565,GNSS_INS,0.6183,11.712,0.612,2.1253,0
37.300,0.5794,-0.6583,2.0710,-32.3587,GNSS_INS,0.6186,11.920,0.612,2.1788,0
37.400,0.7665,-0.7334,2.0345,-31.2364,GNSS_INS,0.6191,12.121,0.612,1.9072,0
37.500,0.9566,-0.8096,2.0418,-30.2580,GNSS_INS,0.6197,12.326,0.612,2.0603,0
37.600,1.1408,-0.8835,2.0140,-29.4647,GNSS_INS,0.6203,12.525,0.612,1.9351,0
37.700,1.3233,-0.9567,1.9926,-28.3282,GNSS_INS,0.6210,12.721,0.612,1.9370,0
37.800,1.5031,-1.0289,1.9688,-26.8838,GNSS_INS,0.6218,12.915,0.612,1.8989,0
37.900,1.6739,-1.0973,1.9156,-25.1664,GNSS_INS,0.6225,13.099,0.612,1.7821,0
38.000,1.8460,-1.1664,1.8909,-23.1306,GNSS_INS,0.6233,13.284,0.612,1.8218,0
38.100,1.8752,-1.8978,1.8108,-20.9016,GNSS_INS,0.6154,13.584,-0.056,1.9424,0
38.200,2.0429,-1.9651,1.8091,-17.8310,GNSS_INS,0.6160,13.765,-0.056,1.8037,0
38.300,2.2222,-2.0370,1.8629,-13.7968,GNSS_INS,0.6167,13.958,-0.056,2.0103,0
38.400,2.3994,-2.1081,1.8829,-10.0214,GNSS_INS,0.6173,14.149,-0.056,1.9357,0
38.500,2.5812,-2.1810,1.9150,-6.4432,GNSS_INS,0.6180,14.344,-0.056,1.9940,0
38.600,2.7612,-2.2532,1.9256,-2.5674,GNSS_INS,0.6187,14.538,-0.056,1.9546,0
38.700,2.9444,-2.3267,1.9455,1.0919,GNSS_INS,0.6194,14.736,-0.056,1.9966,0
38.800,3.1338,-2.4027,1.9842,4.7593,GNSS_INS,0.6201,14.940,-0.056,2.0801,0
38.900,3.3327,-2.4824,2.0480,8.1229,GNSS_INS,0.6207,15.154,-0.056,2.1731,0
39.000,3.5250,-2.5596,2.0581,10.7433,GNSS_INS,0.6214,15.361,-0.056,2.0824,0
39.100,3.8595,-2.6530,2.0993,11.9549,GNSS_INS,0.6136,15.707,-0.019,2.0600,0
39.200,4.0620,-2.7342,2.1370,12.4209,GNSS_INS,0.6142,15.925,-0.019,2.2282,0
39.300,4.2547,-2.8115,2.1085,11.9345,GNSS_INS,0.6147,16.132,-0.019,2.0391,0
39.400,4.4475,-2.8888,2.0937,10.7716,GNSS_INS,0.6153,16.340,-0.019,2.0560,0
39.500,4.6393,-2.9657,2.0813,10.1501,GNSS_INS,0.6159,16.547,-0.019,2.0560,0
39.600,4.8388,-3.0457,2.1126,10.2700,GNSS_INS,0.6164,16.762,-0.019,2.1773,0
39.700,5.0428,-3.1276,2.1519,9.8674,GNSS_INS,0.6169,16.982,-0.019,2.2236,0
39.800,5.2529,-3.2119,2.2047,8.6995,GNSS_INS,0.6174,17.208,-0.019,2.3036,0
39.900,5.4656,-3.2972,2.2465,6.9226,GNSS_INS,0.6179,17.437,-0.019,2.3245,0
40.000,5.6867,-3.3859,2.3136,5.5532,GNSS_INS,0.6183,17.675,-0.019,2.4229,0
40.100,6.2448,-2.9220,2.2867,4.7491,GNSS_INS,0.6106,18.021,0.620,2.3626,0
40.200,6.4686,-3.0118,2.3594,3.6038,GNSS_INS,0.6109,18.262,0.620,2.4844,0
40.300,6.6950,-3.1026,2.4074,2.6683,GNSS_INS,0.6113,18.506,0.620,2.4868,0
40.400,6.9212,-3.1933,2.4255,1.6932,GNSS_INS,0.6116,18.749,0.620,2.4543,0
40.500,7.1466,-3.2837,2.4277,0.7288,GNSS_INS,0.6120,18.992,0.620,2.4311,0
40.600,7.3709,-3.3737,2.4210,-0.0241,GNSS_INS,0.6123,19.234,0.620,2.4110,0
40.700,7.5982,-3.4648,2.4382,-0.7387,GNSS_INS,0.6126,19.479,0.620,2.4646,0
40.800,7.8250,-3.5558,2.4416,-1.3146,GNSS_INS,0.6129,19.723,0.620,2.4470,0
40.900,8.0463,-3.6446,2.4055,-1.2934,GNSS_INS,0.6133,19.962,0.620,2.3417,0
41.000,8.2750,-3.7363,2.4424,-1.6203,GNSS_INS,0.6136,20.208,0.620,2.4937,0
41.100,8.7698,-3.4391,2.4183,-2.9010,GNSS_INS,0.6060,20.557,1.080,2.4280,0
41.200,8.9914,-3.5280,2.3966,-4.7511,GNSS_INS,0.6063,20.795,1.080,2.3576,0
41.300,9.2082,-3.6149,2.3551,-7.6241,GNSS_INS,0.6066,21.029,1.080,2.2803,0
41.400,9.4330,-3.7051,2.3995,-10.5804,GNSS_INS,0.6069,21.271,1.080,2.4569,0
41.500,9.6560,-3.7945,2.4012,-13.1079,GNSS_INS,0.6072,21.511,1.080,2.4036,0
41.600,9.8782,-3.8836,2.3964,-14.6664,GNSS_INS,0.6075,21.751,1.080,2.3890,0
41.700,10.0998,-3.9725,2.3904,-15.3116,GNSS_INS,0.6078,21.990,1.080,2.3814,0
41.800,10.3305,-4.0651,2.4548,-15.3974,GNSS_INS,0.6081,22.238,1.080,2.5284,0
41.900,10.5601,-4.1572,2.4685,-15.3359,GNSS_INS,0.6084,22.486,1.080,2.4861,0
42.000,10.7910,-4.2498,2.4821,-14.8175,GNSS_INS,0.6086,22.734,1.080,2.5000,0
42.100,11.0977,-4.4377,2.4797,-13.9885,GNSS_INS,0.6011,23.089,1.020,2.4174,0
42.200,11.3309,-4.5313,2.5063,-13.4440,GNSS_INS,0.6014,23.340,1.020,2.5433,0
42.300,11.5575,-4.6221,2.4550,-13.2354,GNSS_INS,0.6016,23.584,1.020,2.3675,0
42.400,11.7836,-4.7128,2.4407,-13.4930,GNSS_INS,0.6019,23.828,1.020,2.4185,0
42.500,12.0101,-4.8037,2.4406,-13.9863,GNSS_INS,0.6022,24.072,1.020,2.4406,0
42.600,12.2397,-4.8958,2.4634,-14.9758,GNSS_INS,0.6025,24.319,1.020,2.4946,0
42.700,12.4731,-4.9894,2.4991,-15.6909,GNSS_INS,0.6028,24.571,1.020,2.5445,0
42.800,12.7082,-5.0837,2.5234,-15.7605,GNSS_INS,0.6031,24.824,1.020,2.5556,0
42.900,12.9388,-5.1762,2.4954,-15.2420,GNSS_INS,0.6033,25.073,1.020,2.4524,0
43.000,13.1789,-5.2725,2.5603,-15.1172,GNSS_INS,0.6036,25.331,1.020,2.6444,0
43.100,13.3757,-5.7141,2.4923,-14.8701,GNSS_INS,0.5964,25.678,0.683,2.4559,0
43.200,13.6092,-5.8078,2.5103,-14.3815,GNSS_INS,0.5966,25.930,0.683,2.5378,0
43.300,13.8400,-5.9004,2.4927,-13.8608,GNSS_INS,0.5969,26.179,0.683,2.4647,0
43.400,14.0758,-5.9950,2.5270,-13.5548,GNSS_INS,0.5972,26.433,0.683,2.5712,0
43.500,14.3148,-6.0908,2.5622,-13.3508,GNSS_INS,0.5974,26.690,0.683,2.6060,0
43.600,14.5528,-6.1863,2.5639,-12.9248,GNSS_INS,0.5977,26.947,0.683,2.5663,0
43.700,14.7879,-6.2806,2.5412,-13.0363,GNSS_INS,0.5980,27.200,0.683,2.5092,0
43.800,15.0267,-6.3764,2.5640,-13.4707,GNSS_INS,0.5983,27.457,0.683,2.5956,0
43.900,15.2622,-6.4709,2.5450,-13.7406,GNSS_INS,0.5985,27.711,0.683,2.5159,0
44.000,15.5069,-6.5690,2.6099,-13.8819,GNSS_INS,0.5988,27.975,0.683,2.6913,0
44.100,15.7162,-7.0178,2.6137,-25.2277,GNSS_INS,0.5917,28.336,0.344,2.5526,0
44.200,15.9605,-7.1158,2.6280,-25.1781,GNSS_INS,0.5920,28.599,0.344,2.6496,0
44.300,16.2087,-7.2153,2.6634,-24.9916,GNSS_INS,0.5922,28.867,0.344,2.7109,0
44.400,16.4548,-7.3140,2.6540,-24.3488,GNSS_INS,0.5925,29.132,0.344,2.6404,0
44.500,16.6968,-7.4111,2.6201,-23.3084,GNSS_INS,0.5928,29.393,0.344,2.5705,0
44.600,16.9433,-7.5100,2.6457,-22.1410,GNSS_INS,0.5931,29.658,0.344,2.6794,0
44.700,17.1903,-7.6090,2.6567,-21.7761,GNSS_INS,0.5933,29.924,0.344,2.6715,0
44.800,17.4383,-7.7085,2.6684,-21.9997,GNSS_INS,0.5936,30.192,0.344,2.6834,0
44.900,17.6848,-7.8074,2.6589,-21.5798,GNSS_INS,0.5939,30.457,0.344,2.6462,0
45.000,17.9317,-7.9064,2.6601,-20.3928,GNSS_INS,0.5941,30.723,0.344,2.6617,0
45.100,18.1900,-8.2676,2.7234,-19.0779,GNSS_INS,0.5872,31.097,0.105,2.7707,0
45.200,18.4439,-8.3694,2.7331,-18.2389,GNSS_INS,0.5874,31.371,0.105,2.7467,0
45.300,18.6954,-8.4703,2.7142,-18.1086,GNSS_INS,0.5877,31.642,0.105,2.6886,0
45.400,18.9493,-8.5721,2.7313,-18.8196,GNSS_INS,0.5879,31.915,0.105,2.7527,0
45.500,19.2100,-8.6767,2.7929,-19.6308,GNSS_INS,0.5881,32.196,0.105,2.8633,0
45.600,19.4683,-8.7803,2.7849,-20.5915,GNSS_INS,0.5884,32.475,0.105,2.7753,0
45.700,19.7294,-8.8851,2.8086,-21.4464,GNSS_INS,0.5886,32.756,0.105,2.8343,0
45.800,19.9921,-8.9904,2.8270,-22.1306,GNSS_INS,0.5888,33.039,0.105,2.8464,0
45.900,20.2584,-9.0972,2.8635,-21.8423,GNSS_INS,0.5890,33.326,0.105,2.9027,0
46.000,20.5199,-9.2021,2.8226,-21.0596,GNSS_INS,0.5892,33.608,0.105,2.7757,0
46.100,20.8548,-9.3943,2.8273,-20.6817,GNSS_INS,0.5824,33.990,0.052,2.8274,0
46.200,21.1165,-9.4993,2.8201,-21.1227,GNSS_INS,0.5826,34.272,0.052,2.8112,0
46.300,21.3782,-9.6043,2.8195,-21.7561,GNSS_INS,0.5828,34.554,0.052,2.8188,0
46.400,21.6376,-9.7083,2.7968,-21.6428,GNSS_INS,0.5830,34.833,0.052,2.7697,0
46.500,21.8963,-9.8121,2.7880,-20.9521,GNSS_INS,0.5832,35.112,0.052,2.7775,0
46.600,22.1562,-9.9164,2.7994,-20.1395,GNSS_INS,0.5834,35.392,0.052,2.8118,0
46.700,22.4188,-10.0217,2.8251,-19.0183,GNSS_INS,0.5836,35.675,0.052,2.8537,0
46.800,22.6774,-10.1254,2.7910,-17.4010,GNSS_INS,0.5838,35.954,0.052,2.7483,0
46.900,22.9413,-10.2312,2.8362,-16.3512,GNSS_INS,0.5840,36.238,0.052,2.8876,0
47.000,23.2036,-10.3365,2.8281,-16.3208,GNSS_INS,0.5842,36.521,0.052,2.8191,0
47.100,23.5685,-10.4562,2.8799,-17.2188,GNSS_INS,0.5776,36.904,0.076,2.9294,0
47.200,23.8350,-10.5631,2.8715,-18.6043,GNSS_INS,0.5778,37.191,0.076,2.8619,0
47.300,24.1011,-10.6699,2.8672,-20.5943,GNSS_INS,0.5780,37.478,0.076,2.8625,0
47.400,24.3657,-10.7760,2.8518,-22.0836,GNSS_INS,0.5782,37.763,0.076,2.8350,0
47.500,24.6317,-10.8827,2.8655,-22.6003,GNSS_INS,0.5783,38.050,0.076,2.8804,0
47.600,24.8911,-10.9867,2.7992,-21.8587,GNSS_INS,0.5785,38.329,0.076,2.7227,0
47.700,25.1505,-11.0908,2.7954,-20.5839,GNSS_INS,0.5787,38.608,0.076,2.7914,0
47.800,25.4087,-11.1943,2.7833,-20.0254,GNSS_INS,0.5789,38.887,0.076,2.7702,0
47.900,25.6706,-11.2994,2.8188,-20.9301,GNSS_INS,0.5791,39.169,0.076,2.8572,0
48.000,25.9304,-11.4036,2.8009,-21.5329,GNSS_INS,0.5793,39.449,0.076,2.7815,0
48.100,26.2416,-11.6275,2.8151,-21.3240,GNSS_INS,0.5729,39.821,-0.016,2.7976,0
48.200,26.4995,-11.7310,2.7799,-21.0477,GNSS_INS,0.5730,40.099,-0.016,2.7338,0
48.300,26.7590,-11.8351,2.7948,-20.9837,GNSS_INS,0.5732,40.378,-0.016,2.8140,0
48.400,27.0154,-11.9380,2.7664,-21.0683,GNSS_INS,0.5735,40.655,-0.016,2.7315,0
48.500,27.2743,-12.0418,2.7862,-21.2568,GNSS_INS,0.5737,40.934,-0.016,2.8074,0
48.600,27.5345,-12.1461,2.8007,-21.5790,GNSS_INS,0.5739,41.214,-0.016,2.8159,0
48.700,27.7995,-12.2525,2.8496,-22.1287,GNSS_INS,0.5741,41.500,-0.016,2.9021,0
48.800,28.0646,-12.3588,2.8552,-22.2986,GNSS_INS,0.5743,41.785,-0.016,2.8612,0
48.900,28.3303,-12.4654,2.8624,-22.3073,GNSS_INS,0.5745,42.071,-0.016,2.8703,0
49.000,28.5974,-12.5725,2.8768,-22.0045,GNSS_INS,0.5747,42.359,-0.016,2.8927,0
49.100,28.8893,-12.8732,2.9218,-23.0870,GNSS_INS,0.5684,42.742,-0.186,2.9325,0
49.200,29.1593,-12.9815,2.9088,-22.8543,GNSS_INS,0.5685,43.033,-0.186,2.8940,0
49.300,29.4297,-13.0900,2.9136,-23.3456,GNSS_INS,0.5687,43.324,-0.186,2.9188,0
49.400,29.6995,-13.1982,2.9068,-24.3240,GNSS_INS,0.5689,43.615,-0.186,2.8994,0
49.500,29.9693,-13.3064,2.9073,-25.2932,GNSS_INS,0.5691,43.906,-0.186,2.9078,0
49.600,30.2383,-13.4143,2.8994,-25.5239,GNSS_INS,0.5693,44.196,-0.186,2.8908,0
49.700,30.5095,-13.5231,2.9205,-25.1529,GNSS_INS,0.5695,44.488,-0.186,2.9433,0
49.800,30.7840,-13.6332,2.9546,-24.2181,GNSS_INS,0.5697,44.784,-0.186,2.9915,0
49.900,31.0586,-13.7433,2.9583,-23.6548,GNSS_INS,0.5699,45.079,-0.186,2.9623,0
50.000,31.3384,-13.8556,3.0106,-23.0726,GNSS_INS,0.5701,45.381,-0.186,3.0672,0
50.100,31.6586,-14.1193,3.0343,-22.0887,GNSS_INS,0.5639,45.776,-0.312,3.0135,0
50.200,31.9378,-14.2313,3.0087,-21.4656,GNSS_INS,0.5641,46.077,-0.312,2.9794,0
50.300,32.2189,-14.3440,3.0288,-21.1910,GNSS_INS,0.5643,46.380,-0.312,3.0509,0
50.400,32.5019,-14.4575,3.0477,-21.2968,GNSS_INS,0.5645,46.685,-0.312,3.0683,0
50.500,32.7889,-14.5726,3.0895,-21.5658,GNSS_INS,0.5647,46.994,-0.312,3.1348,0
50.600,33.0764,-14.6880,3.0971,-21.4828,GNSS_INS,0.5649,47.304,-0.312,3.1053,0
50.700,33.3655,-14.8039,3.1142,-21.4657,GNSS_INS,0.5651,47.615,-0.312,3.1327,0
50.800,33.6543,-14.9198,3.1113,-21.5875,GNSS_INS,0.5653,47.926,-0.312,3.1081,0
50.900,33.9440,-15.0360,3.1208,-21.7023,GNSS_INS,0.5655,48.239,-0.312,3.1310,0
51.000,34.2321,-15.1515,3.1049,-21.7189,GNSS_INS,0.5657,48.549,-0.312,3.0877,0
51.100,34.5859,-15.3456,3.0950,-22.0795,GNSS_INS,0.5597,48.950,-0.360,3.0796,0
51.200,34.8779,-15.4627,3.1456,-22.2066,GNSS_INS,0.5599,49.264,-0.360,3.2036,0
51.300,35.1706,-15.5801,3.1530,-22.0502,GNSS_INS,0.5601,49.580,-0.360,3.1612,0
51.400,35.4615,-15.6968,3.1351,-21.5352,GNSS_INS,0.5603,49.893,-0.360,3.1157,0
51.500,35.7533,-15.8138,3.1435,-21.0624,GNSS_INS,0.5605,50.207,-0.360,3.1525,0
51.600,36.0442,-15.9305,3.1353,-20.9068,GNSS_INS,0.5607,50.521,-0.360,3.1264,0
51.700,36.3331,-16.0464,3.1139,-21.4575,GNSS_INS,0.5609,50.832,-0.360,3.0908,0
51.800,36.6227,-16.1626,3.1205,-22.2108,GNSS_INS,0.5611,51.144,-0.360,3.1277,0
51.900,36.9151,-16.2798,3.1475,-22.8036,GNSS_INS,0.5613,51.459,-0.360,3.1766,0
