t_s,phase,gnss_x_m,gnss_y_m,gnss_speed,gnss_bearing_deg,gyro_heading_deg,heading_err_deg,imu_accel_speed,imu_accel_speed_err,last_speed,last_speed_err,ml_speed,ml_speed_err,imu_x_m,imu_y_m,imu_pos_err_m,last_x_m,last_y_m,last_pos_err_m,ml_x_m,ml_y_m,ml_pos_err_m,ml_correction_vs_imu_m
79.2900,OUTAGE,145.7949,-8.8073,2.7941,113.4246,113.7802,0.3556,22.6635,19.8693,2.9471,0.1529,0.0000,-2.7941,680.4862,-214.1027,572.7486,141.0449,-6.7300,5.1844,23.2668,14.0541,124.6427,695.6960
79.3900,OUTAGE,146.0551,-8.9117,2.7871,113.3346,114.2256,0.8910,22.5752,19.7881,2.9471,0.1599,0.0000,-2.7871,682.5449,-215.0290,574.7222,141.3137,-6.8509,5.1700,23.2668,14.0541,124.9176,697.9446
79.4900,OUTAGE,146.3152,-9.0171,2.7801,113.2446,114.1358,0.8912,22.8076,20.0275,2.9471,0.1669,0.0000,-2.7801,684.6263,-215.9617,576.7190,141.5826,-6.9714,5.1558,23.2668,14.0541,125.1926,700.2168
79.5900,OUTAGE,146.5749,-9.1230,2.7731,113.1546,113.6214,0.4667,22.8586,20.0854,2.9471,0.1739,0.0000,-2.7731,686.7206,-216.8776,578.7222,141.8527,-7.0895,5.1414,23.2668,14.0541,125.4674,702.4958
79.6900,OUTAGE,146.8339,-9.2291,2.7661,113.0646,112.7640,-0.3007,22.8698,20.1037,2.9471,0.1809,0.0000,-2.7661,688.8294,-217.7625,580.7283,142.1244,-7.2035,5.1266,23.2668,14.0541,125.7416,704.7784
79.7900,OUTAGE,147.0921,-9.3350,2.7591,112.9746,111.9144,-1.0602,22.9339,20.1748,2.9471,0.1879,0.0000,-2.7591,690.9571,-218.6184,582.7424,142.3978,-7.3135,5.1110,23.2668,14.0541,126.0149,707.0692
79.8900,OUTAGE,147.3492,-9.4403,2.7521,112.8846,111.5561,-1.3286,23.0943,20.3421,2.9471,0.1949,0.0000,-2.7521,693.1050,-219.4669,584.7739,142.6719,-7.4218,5.0943,23.2668,14.0541,126.2872,709.3767
79.9900,OUTAGE,147.6051,-9.5446,2.7451,112.7947,111.3017,-1.4929,23.1303,20.3852,2.9471,0.2019,0.0000,-2.7451,695.2600,-220.3072,586.8107,142.9465,-7.5288,5.0760,23.2668,14.0541,126.5580,711.6882
80.0900,OUTAGE,147.8594,-9.6476,2.7381,112.7047,111.4767,-1.2279,23.0401,20.3020,2.9471,0.2089,0.0000,-2.7381,697.4040,-221.1508,588.8403,143.2207,-7.6367,5.0558,23.2668,14.0541,126.8271,713.9905
80.1900,OUTAGE,148.1121,-9.7488,2.7311,112.6147,112.2269,-0.3878,22.9393,20.2082,2.9471,0.2159,0.0000,-2.7311,699.5275,-222.0185,590.8616,143.4935,-7.7482,5.0332,23.2668,14.0541,127.0942,716.2813
80.2900,OUTAGE,148.3634,-9.8483,2.7148,112.5157,113.0668,0.5512,22.9196,20.2048,2.9471,0.2322,0.0000,-2.7148,701.6362,-222.9165,592.8819,143.7647,-7.8637,5.0087,23.2668,14.0541,127.3597,718.5682
80.3900,OUTAGE,148.6142,-9.9470,2.6967,112.4149,113.7647,1.3497,23.1416,20.4449,2.9471,0.2504,0.0000,-2.6967,703.7542,-223.8491,594.9239,144.0344,-7.9824,4.9834,23.2668,14.0541,127.6246,720.8752
80.4900,OUTAGE,148.8643,-10.0447,2.6786,112.3142,113.5941,1.2800,23.1317,20.4531,2.9471,0.2685,0.0000,-2.6786,705.8740,-224.7749,596.9663,144.3045,-8.1004,4.9571,23.2668,14.0541,127.8886,723.1818
80.5900,OUTAGE,149.1134,-10.1416,2.6604,112.2134,113.1379,0.9245,23.1847,20.5243,2.9471,0.2867,0.0000,-2.6604,708.0059,-225.6860,599.0161,144.5755,-8.2162,4.9295,23.2668,14.0541,128.1515,725.4950
80.6900,OUTAGE,149.3611,-10.2377,2.6423,112.1127,112.5440,0.4314,23.1153,20.4730,2.9471,0.3048,0.0000,-2.6423,710.1408,-226.5722,601.0612,144.8477,-8.3292,4.9003,23.2668,14.0541,128.4129,727.8029
80.7900,OUTAGE,149.6071,-10.3330,2.6241,112.0119,112.2203,0.2084,23.0446,20.4204,2.9471,0.3229,0.0000,-2.6241,712.2742,-227.4437,603.1014,145.1205,-8.4406,4.8694,23.2668,14.0541,128.6725,730.1043
80.8900,OUTAGE,149.8512,-10.4275,2.6060,111.9112,112.1904,0.2792,22.9897,20.3837,2.9471,0.3411,0.0000,-2.6060,714.4029,-228.3120,605.1382,145.3934,-8.5519,4.8363,23.2668,14.0541,128.9301,732.4004
80.9900,OUTAGE,150.0930,-10.5212,2.5879,111.8104,112.3836,0.5732,23.0384,20.4505,2.9471,0.3592,0.0000,-2.5879,716.5331,-229.1893,607.1821,145.6659,-8.6642,4.8009,23.2668,14.0541,129.1853,734.7010
81.0900,OUTAGE,150.3323,-10.6142,2.5697,111.7097,112.5950,0.8853,23.0348,20.4650,2.9471,0.3773,0.0000,-2.5697,718.6598,-230.0743,609.2281,145.9380,-8.7774,4.7628,23.2668,14.0541,129.4379,737.0008
81.1900,OUTAGE,150.5687,-10.7065,2.5516,111.6089,112.8108,1.2019,22.8682,20.3166,2.9471,0.3955,0.0000,-2.5516,720.7678,-230.9609,611.2602,146.2096,-8.8917,4.7217,23.2668,14.0541,129.6875,739.2834
81.2900,OUTAGE,150.8027,-10.7981,2.5301,111.5909,112.7850,1.1940,22.9401,20.4101,2.9471,0.4170,0.0000,-2.5301,722.8828,-231.8493,613.3019,146.4813,-9.0058,4.6783,23.2668,14.0541,129.9348,741.5733
81.3900,OUTAGE,151.0353,-10.8890,2.5082,111.5810,112.8013,1.2203,22.9280,20.4198,2.9471,0.4389,0.0000,-2.5082,724.9964,-232.7378,615.3440,146.7530,-9.1200,4.6333,23.2668,14.0541,130.1805,743.8620
81.4900,OUTAGE,151.2662,-10.9792,2.4863,111.5711,112.5333,0.9622,22.8890,20.4027,2.9471,0.4607,0.0000,-2.4863,727.1105,-233.6150,617.3843,147.0252,-9.2329,4.5865,23.2668,14.0541,130.4244,746.1475
81.5900,OUTAGE,151.4952,-11.0688,2.4645,111.5611,112.1918,0.6307,22.8632,20.3988,2.9471,0.4826,0.0000,-2.4645,729.2275,-234.4785,619.4243,147.2981,-9.3443,4.5376,23.2668,14.0541,130.6664,748.4311
81.6900,OUTAGE,151.7221,-11.1576,2.4426,111.5512,111.8902,0.3390,22.9080,20.4654,2.9471,0.5045,0.0000,-2.4426,731.3531,-235.3326,621.4713,147.5715,-9.4541,4.4866,23.2668,14.0541,130.9061,750.7197
81.7900,OUTAGE,151.9467,-11.2457,2.4207,111.5412,111.6783,0.1371,23.0412,20.6205,2.9471,0.5263,0.0000,-2.4207,733.4943,-236.1838,623.5340,147.8454,-9.5630,4.4331,23.2668,14.0541,131.1435,753.0220
81.8900,OUTAGE,152.1687,-11.3330,2.3989,111.5313,111.9584,0.4270,23.0627,20.6638,2.9471,0.5482,0.0000,-2.3989,735.6333,-237.0461,625.6015,148.1187,-9.6732,4.3769,23.2668,14.0541,131.3782,755.3260
81.9900,OUTAGE,152.3880,-11.4196,2.3770,111.5214,112.4770,0.9556,22.9288,20.5518,2.9471,0.5701,0.0000,-2.3770,737.7520,-237.9227,627.6581,148.3910,-9.7859,4.3179,23.2668,14.0541,131.6100,757.6156
82.0900,OUTAGE,152.6042,-11.5054,2.3551,111.5114,112.9393,1.4278,22.9413,20.5862,2.9471,0.5919,0.0000,-2.3551,739.8647,-238.8169,629.7185,148.6624,-9.9007,4.2558,23.2668,14.0541,131.8388,759.9054
82.1900,OUTAGE,152.8172,-11.5903,2.3333,111.5015,113.4849,1.9834,23.0184,20.6851,2.9471,0.6138,0.0000,-2.3333,741.9758,-239.7342,631.7892,148.9327,-10.0182,4.1905,23.2668,14.0541,132.0642,762.2016
82.2900,OUTAGE,153.0272,-11.6741,2.3044,111.6960,113.9533,2.2572,23.1630,20.8586,2.9471,0.6426,0.0000,-2.3044,744.0926,-240.6746,633.8766,149.2021,-10.1378,4.1221,23.2668,14.0541,132.2865,764.5107
82.3900,OUTAGE,153.2348,-11.7566,2.2743,111.9267,114.2369,2.3102,23.1334,20.8591,2.9471,0.6727,0.0000,-2.2743,746.2021,-241.6242,635.9633,149.4708,-10.2588,4.0511,23.2668,14.0541,132.5062,766.8161
82.4900,OUTAGE,153.4400,-11.8379,2.2442,112.1574,114.5380,2.3806,22.8029,20.5587,2.9471,0.7028,0.0000,-2.2442,748.2764,-242.5712,638.0190,149.7389,-10.3812,3.9775,23.2668,14.0541,132.7233,769.0875
82.5900,OUTAGE,153.6428,-11.9184,2.2142,112.3881,114.4149,2.0268,22.8385,20.6243,2.9471,0.7329,0.0000,-2.2142,750.3560,-243.5152,640.0810,150.0072,-10.5030,3.9014,23.2668,14.0541,132.9379,771.3629
82.6900,OUTAGE,153.8432,-11.9983,2.1841,112.6188,114.2634,1.6446,22.7698,20.5858,2.9471,0.7630,0.0000,-2.1841,752.4319,-244.4509,642.1391,150.2759,-10.6241,3.8228,23.2668,14.0541,133.1500,773.6321
82.7900,OUTAGE,154.0411,-12.0779,2.1540,112.8495,114.2816,1.4320,22.7225,20.5685,2.9471,0.7931,0.0000,-2.1540,754.5031,-245.3853,644.1949,150.5446,-10.7453,3.7419,23.2668,14.0541,133.3597,775.8965
82.8900,OUTAGE,154.2364,-12.1575,2.1239,113.0803,114.3897,1.3094,22.5723,20.4485,2.9471,0.8232,0.0000,-2.1239,756.5589,-246.3174,646.2378,150.8130,-10.8670,3.6586,23.2668,14.0541,133.5669,778.1457
82.9900,OUTAGE,154.4292,-12.2374,2.0938,113.3109,114.4294,1.1185,22.5884,20.4946,2.9471,0.8533,0.0000,-2.0938,758.6155,-247.2516,648.2845,151.0813,-10.9889,3.5732,23.2668,14.0541,133.7716,780.3964
83.0900,OUTAGE,154.6195,-12.3178,2.0637,113.5416,115.2717,1.7301,22.5981,20.5344,2.9471,0.8834,0.0000,-2.0637,760.6591,-248.2164,650.3323,151.3478,-11.1147,3.4859,23.2668,14.0541,133.9739,782.6450
83.1900,OUTAGE,154.8071,-12.3991,2.0336,113.7723,116.4430,2.6707,22.4951,20.4615,2.9471,0.9135,0.0000,-2.0336,762.6732,-249.2181,652.3684,151.6117,-11.2459,3.3971,23.2668,14.0541,134.1739,784.8784
83.2900,OUTAGE,154.9961,-12.4832,2.0141,114.0745,117.3778,3.3032,22.4901,20.4760,2.9471,0.9330,0.0000,-2.0141,764.6703,-250.2523,654.3980,151.8734,-11.3815,3.3114,23.2668,14.0541,134.3758,787.1068
83.3900,OUTAGE,155.1910,-12.5718,1.9959,114.3867,117.9986,3.6119,22.5785,20.5825,2.9471,0.9511,0.0000,-1.9959,766.6639,-251.3122,656.4267,152.1336,-11.5198,3.2334,23.2668,14.0541,134.5844,789.3406
83.4900,OUTAGE,155.3885,-12.6633,1.9778,114.6989,118.5149,3.8160,22.5051,20.5273,2.9471,0.9693,0.0000,-1.9778,768.6414,-252.3866,658.4424,152.3925,-11.6605,3.1594,23.2668,14.0541,134.7960,791.5643
83.5900,OUTAGE,155.5852,-12.7558,1.9597,115.0111,118.6504,3.6394,22.6185,20.6588,2.9471,0.9874,0.0000,-1.9597,770.6263,-253.4711,660.4691,152.6512,-11.8018,3.0852,23.2668,14.0541,135.0072,793.7985
83.6900,OUTAGE,155.7777,-12.8475,1.9415,115.3233,118.5550,3.2317,22.6020,20.6605,2.9471,1.0055,0.0000,-1.9415,772.6116,-254.5515,662.4990,152.9100,-11.9427,3.0070,23.2668,14.0541,135.2141,796.0318
83.7900,OUTAGE,155.9627,-12.9365,1.9234,115.6356,119.2779,3.6423,22.7091,20.7857,2.9471,1.0237,0.0000,-1.9234,774.5924,-255.6621,664.5438,153.1671,-12.0868,2.9219,23.2668,14.0541,135.4131,798.2713
83.8900,OUTAGE,156.1368,-13.0211,1.9053,115.9478,119.5140,3.5661,22.6047,20.6994,2.9471,1.0418,0.0000,-1.9053,776.5596,-256.7756,666.5889,153.4235,-12.2320,2.8257,23.2668,14.0541,135.6005,800.4991
83.9900,OUTAGE,156.2966,-13.0994,1.8872,116.2600,118.7918,2.5317,22.5462,20.6591,2.9471,1.0599,0.0000,-1.8872,778.5355,-257.8615,668.6477,153.6818,-12.3739,2.7136,23.2668,14.0541,135.7728,802.7259
84.0900,OUTAGE,156.4388,-13.1696,1.8690,116.5722,118.1369,1.5648,22.5719,20.7029,2.9471,1.0780,0.0000,-1.8690,780.5259,-258.9260,670.7316,153.9417,-12.5129,2.5820,23.2668,14.0541,135.9262,804.9593
84.1900,OUTAGE,156.5600,-13.2299,1.8509,116.8842,117.7105,0.8263,22.6008,20.7499,2.9471,1.0962,0.0000,-1.8509,782.5268,-259.9769,672.8436,154.2026,-12.6499,2.4277,23.2668,14.0541,136.0570,807.1981
84.2900,OUTAGE,156.6697,-13.2850,1.7465,116.8624,117.3639,0.5015,22.6163,20.8698,2.9471,1.2005,0.0000,-1.7465,784.5354,-261.0165,674.9713,154.4643,-12.7854,2.2612,23.2668,14.0541,136.1755,809.4404
84.3900,OUTAGE,156.7802,-13.3409,1.6376,116.8227,116.9799,0.1572,22.5267,20.8891,2.9471,1.3095,0.0000,-1.6376,786.5429,-262.0385,677.0904,154.7270,-12.9191,2.0961,23.2668,14.0541,136.2950,811.6757
84.4900,OUTAGE,156.8888,-13.3963,1.5286,116.7831,116.5904,-0.1927,22.4311,20.9025,2.9471,1.4185,0.0000,-1.5286,788.5487,-263.0425,679.2035,154.9905,-13.0510,1.9295,23.2668,14.0541,136.4126,813.9035
84.5900,OUTAGE,156.9927,-13.4495,1.4196,116.7435,116.4828,-0.2607,22.3507,20.9311,2.9471,1.5275,0.0000,-1.4196,790.5492,-264.0392,681.3142,155.2543,-13.1824,1.7588,23.2668,14.0541,136.5250,816.1239
84.6900,OUTAGE,157.0890,-13.4991,1.3106,116.7039,116.9672,0.2633,22.3057,20.9951,2.9471,1.6364,0.0000,-1.3106,792.5373,-265.0507,683.4272,155.5169,-13.3161,1.5827,23.2668,14.0541,136.6293,818.3377
84.7900,OUTAGE,157.1748,-13.5434,1.2016,116.6642,117.0807,0.4165,22.2198,21.0181,2.9471,1.7454,0.0000,-1.2016,794.5156,-266.0622,685.5429,155.7793,-13.4502,1.3986,23.2668,14.0541,136.7223,820.5425
84.8900,OUTAGE,157.2474,-13.5810,1.0927,116.6246,117.0920,0.4674,22.0434,20.9508,2.9471,1.8544,0.0000,-1.0927,796.4781,-267.0661,687.6560,156.0417,-13.5844,1.2056,23.2668,14.0541,136.8009,822.7298
84.9900,OUTAGE,157.3037,-13.6102,0.9837,116.5850,117.0350,0.4500,22.0197,21.0360,2.9471,1.9634,0.0000,-0.9837,798.4395,-268.0670,689.7850,156.3042,-13.7184,1.0053,23.2668,14.0541,136.8620,824.9152
85.0900,OUTAGE,157.3411,-13.6297,0.8747,116.5454,117.0760,0.5306,21.9951,21.1203,2.9471,2.0724,0.0000,-0.8747,800.3979,-269.0682,691.9328,156.5666,-13.8525,0.8059,23.2668,14.0541,136.9025,827.0980
85.1900,OUTAGE,157.3565,-13.6378,0.7657,116.5057,117.0854,0.5796,21.8791,21.1133,2.9471,2.1813,0.0000,-0.7657,802.3459,-270.0644,694.0936,156.8290,-13.9867,0.6325,23.2668,14.0541,136.9193,829.2693
85.2900,OUTAGE,157.3559,-13.6378,0.6857,116.5018,117.0031,0.5014,21.8275,21.1419,2.9471,2.2614,0.0000,-0.6857,804.2907,-271.0554,696.2675,157.0916,-14.1205,0.5504,23.2668,14.0541,136.9187,831.4360
85.3900,OUTAGE,157.3526,-13.6372,0.6105,116.5018,116.9046,0.4028,21.8407,21.2302,2.9471,2.3366,0.0000,-0.6105,806.2383,-272.0437,698.4458,157.3544,-14.2539,0.6166,23.2668,14.0541,136.9154,833.6045
85.4900,OUTAGE,157.3473,-13.6364,0.5352,116.5018,117.0269,0.5251,21.4078,20.8726,2.9471,2.4118,0.0000,-0.5352,808.1453,-273.0165,700.5827,157.6169,-14.3878,0.7983,23.2668,14.0541,136.9100,835.7296
85.5900,OUTAGE,157.3401,-13.6352,0.4600,116.5018,117.0100,0.5083,21.6153,21.1552,2.9471,2.4870,0.0000,-0.4600,810.0711,-273.9982,702.7423,157.8795,-14.5217,1.0377,23.2668,14.0541,136.9027,837.8754
85.6900,OUTAGE,157.3313,-13.6336,0.3848,116.5018,117.0487,0.5469,21.5671,21.1823,2.9471,2.5622,0.0000,-0.3848,811.9919,-274.9789,704.8985,158.1420,-14.6557,1.3045,23.2668,14.0541,136.8938,840.0163
85.7900,OUTAGE,157.3212,-13.6318,0.3096,116.5018,117.1592,0.6575,21.6011,21.2915,2.9471,2.6375,0.0000,-0.3096,813.9139,-275.9649,707.0591,158.4042,-14.7902,1.5858,23.2668,14.0541,136.8836,842.1602
85.8900,OUTAGE,157.3101,-13.6296,0.2344,116.5018,117.2211,0.7193,21.6676,21.4332,2.9471,2.7127,0.0000,-0.2344,815.8406,-276.9561,709.2272,158.6662,-14.9250,1.8754,23.2668,14.0541,136.8723,844.3105
85.9900,OUTAGE,157.2982,-13.6272,0.1592,116.5018,117.2041,0.7024,21.6290,21.4698,2.9471,2.7879,0.0000,-0.1592,817.7643,-277.9448,711.3924,158.9283,-15.0597,2.1701,23.2668,14.0541,136.8601,846.4571
86.0900,OUTAGE,157.2858,-13.6245,0.0840,116.5018,117.1753,0.6735,21.6351,21.5511,2.9471,2.8631,0.0000,-0.0840,819.6890,-278.9330,713.5590,159.1905,-15.1943,2.4682,23.2668,14.0541,136.8474,848.6046
86.1900,OUTAGE,157.2732,-13.6216,0.0088,116.5018,117.1963,0.6946,21.6496,21.6408,2.9471,2.9383,0.0000,-0.0088,821.6146,-279.9224,715.7273,159.4526,-15.3290,2.7687,23.2668,14.0541,136.8344,850.7535
86.2900,OUTAGE,157.2569,-13.6151,0.0000,116.5018,117.1583,0.6565,21.6690,21.6690,2.9471,2.9471,0.0000,0.0000,823.5426,-280.9115,717.9024,159.7149,-15.4635,3.0754,23.2668,14.0541,136.8172,852.9045
86.3900,OUTAGE,157.2330,-13.6011,0.0000,116.5018,117.3321,0.8304,21.7673,21.7673,2.9471,2.9471,0.0000,0.0000,825.4763,-281.9109,720.0968,159.9767,-15.5988,3.3940,23.2668,14.0541,136.7909,855.0646
86.4900,OUTAGE,157.2034,-13.5811,0.0000,116.5018,117.4696,0.9678,21.8207,21.8207,2.9471,2.9471,0.0000,0.0000,827.4124,-282.9175,722.3034,160.2381,-15.7348,3.7213,23.2668,14.0541,136.7579,857.2294
86.5900,OUTAGE,157.1704,-13.5568,0.0000,116.5018,117.6774,1.1756,21.8280,21.8280,2.9471,2.9471,0.0000,0.0000,829.3454,-283.9314,724.5148,160.4991,-15.8717,4.0545,23.2668,14.0541,136.7207,859.3940
86.6900,OUTAGE,157.1362,-13.5299,0.0000,116.5018,117.6786,1.1768,21.8427,21.8427,2.9471,2.9471,0.0000,0.0000,831.2797,-284.9460,726.7298,160.7601,-16.0086,4.3905,23.2668,14.0541,136.6818,861.5602
86.7900,OUTAGE,157.1030,-13.5022,0.0000,116.5018,117.7233,1.2215,21.8853,21.8853,2.9471,2.9471,0.0000,0.0000,833.2170,-285.9641,728.9483,161.0210,-16.1457,4.7264,23.2668,14.0541,136.6436,863.7305
86.8900,OUTAGE,157.0730,-13.4751,0.0000,116.5018,117.7244,1.2226,21.9358,21.9358,2.9471,2.9471,0.0000,0.0000,835.1587,-286.9846,731.1687,161.2819,-16.2828,5.0594,23.2668,14.0541,136.6088,865.9058
86.9900,OUTAGE,157.0484,-13.4506,0.0000,116.5018,117.7217,1.2199,21.9583,21.9583,2.9471,2.9471,0.0000,0.0000,837.1025,-288.0061,733.3855,161.5427,-16.4199,5.3866,23.2668,14.0541,136.5798,868.0835
87.0900,OUTAGE,157.0315,-13.4301,0.0000,116.5018,117.7048,1.2030,21.9892,21.9892,2.9471,2.9471,0.0000,0.0000,839.0494,-289.0284,735.5969,161.8037,-16.5569,5.7053,23.2668,14.0541,136.5591,870.2645
87.1900,OUTAGE,157.0243,-13.4155,0.0000,116.5018,117.6939,1.1921,22.0092,22.0092,2.9471,2.9471,0.0000,0.0000,840.9981,-290.0512,737.7991,162.0646,-16.6938,6.0127,23.2668,14.0541,136.5491,872.4475
87.2900,OUTAGE,157.0244,-13.4057,0.0000,116.5018,117.7294,1.2276,22.0322,22.0322,2.9471,2.9471,0.0000,0.0000,842.9483,-291.0764,739.9951,162.3255,-16.8310,6.3115,23.2668,14.0541,136.5472,874.6328
87.3900,OUTAGE,157.0247,-13.3971,0.0000,116.5018,117.7295,1.2277,22.0482,22.0482,2.9471,2.9471,0.0000,0.0000,844.8999,-292.1023,742.1920,162.5863,-16.9681,6.6093,23.2668,14.0541,136.5458,876.8197
87.4900,OUTAGE,157.0253,-13.3896,0.0000,116.5018,117.7206,1.2188,22.0705,22.0705,2.9471,2.9471,0.0000,0.0000,846.8537,-293.1289,744.3906,162.8472,-17.1052,6.9066,23.2668,14.0541,136.5449,879.0090
87.5900,STOP,157.0260,-13.3828,0.0000,116.5018,117.7368,1.2350,22.0965,22.0965,2.9471,2.9471,0.0000,0.0000,848.8094,-294.1573,746.5913,163.1081,-17.2423,7.2033,23.2668,14.0541,136.5442,881.2009
87.6900,STOP,157.0269,-13.3766,0.0000,116.5018,117.7674,1.2657,22.1177,22.1177,2.9471,2.9471,0.0000,0.0000,850.7665,-295.1877,748.7938,163.3688,-17.3796,7.4996,23.2668,14.0541,136.5439,883.3948
87.7900,STOP,157.0279,-13.3708,0.0000,116.5018,117.7742,1.2724,22.1311,22.1311,2.9471,2.9471,0.0000,0.0000,852.7246,-296.2190,750.9974,163.6296,-17.5170,7.7957,23.2668,14.0541,136.5437,885.5901
87.8900,STOP,157.0290,-13.3651,0.0000,116.5018,117.7658,1.2641,22.1462,22.1462,2.9471,2.9471,0.0000,0.0000,854.6843,-297.2507,753.2025,163.8904,-17.6543,8.0917,23.2668,14.0541,136.5435,887.7870
87.9900,STOP,157.0300,-13.3593,0.0000,116.5018,117.7458,1.2441,22.1559,22.1559,2.9471,2.9471,0.0000,0.0000,856.6451,-298.2822,755.4087,164.1512,-17.7915,8.3878,23.2668,14.0541,136.5434,889.9851
88.0900,STOP,157.0310,-13.3533,0.0000,116.5018,117.6156,1.1138,22.1785,22.1785,2.9471,2.9471,0.0000,0.0000,858.6103,-299.3102,757.6179,164.4123,-17.9281,8.6840,23.2668,14.0541,136.5432,892.1861
88.1900,STOP,157.0320,-13.3468,0.0000,116.5018,117.7258,1.2241,22.2248,22.2248,2.9471,2.9471,0.0000,0.0000,860.5776,-300.3442,759.8315,164.6732,-18.0652,8.9806,23.2668,14.0541,136.5428,894.3913
88.2900,STOP,157.0330,-13.3395,0.0000,116.5018,117.5317,1.0300,22.2467,22.2467,2.9471,2.9471,0.0000,0.0000,862.5503,-301.3726,762.0484,164.9345,-18.2014,9.2775,23.2668,14.0541,136.5424,896.5996
88.3900,STOP,157.0342,-13.3311,0.0000,116.5018,117.5119,1.0101,22.2687,22.2687,2.9471,2.9471,0.0000,0.0000,864.5254,-302.4012,764.2678,165.1959,-18.3375,9.5748,23.2668,14.0541,136.5419,898.8104
88.4900,STOP,157.0356,-13.3221,0.0000,116.5018,117.4691,0.9673,22.2968,22.2968,2.9471,2.9471,0.0000,0.0000,866.5037,-303.4297,766.4903,165.4574,-18.4735,9.8723,23.2668,14.0541,136.5414,901.0241
88.5900,STOP,157.0370,-13.3129,0.0000,116.5018,117.4657,0.9639,22.3175,22.3175,2.9471,2.9471,0.0000,0.0000,868.4839,-304.4590,768.7150,165.7189,-18.6094,10.1699,23.2668,14.0541,136.5410,903.2401
88.6900,STOP,157.0385,-13.3040,0.0000,116.5018,117.4576,0.9558,22.3510,22.3510,2.9471,2.9471,0.0000,0.0000,870.4672,-305.4896,770.9430,165.9804,-18.7453,10.4674,23.2668,14.0541,136.5406,905.4594
88.7900,STOP,157.0398,-13.2957,0.0000,116.5018,117.4515,0.9498,22.3833,22.3833,2.9471,2.9471,0.0000,0.0000,872.4535,-306.5215,773.1741,166.2419,-18.8812,10.7646,23.2668,14.0541,136.5402,907.6821
88.8900,STOP,157.0410,-13.2885,0.0000,116.5018,117.4407,0.9389,22.4003,22.4003,2.9471,2.9471,0.0000,0.0000,874.4415,-307.5538,775.4067,166.5035,-19.0170,11.0614,23.2668,14.0541,136.5399,909.9066
88.9900,STOP,157.0419,-13.2827,0.0000,116.5018,117.4496,0.9478,22.4184,22.4184,2.9471,2.9471,0.0000,0.0000,876.4310,-308.5872,777.6409,166.7650,-19.1528,11.3576,23.2668,14.0541,136.5397,912.1330
89.0900,STOP,157.0426,-13.2788,0.0000,116.5018,117.4422,0.9405,22.4315,22.4315,2.9471,2.9471,0.0000,0.0000,878.4217,-309.6209,779.8760,167.0265,-19.2886,11.6532,23.2668,14.0541,136.5396,914.3607
89.1900,STOP,157.0428,-13.2772,0.0000,116.5018,117.4506,0.9488,22.4418,22.4418,2.9471,2.9471,0.0000,0.0000,880.4132,-310.6555,782.1116,167.2881,-19.4245,11.9479,23.2668,14.0541,136.5395,916.5895
89.2900,STOP,157.0415,-13.2777,0.0000,116.5018,117.4656,0.9638,22.4253,22.4253,2.9471,2.9471,0.0000,0.0000,882.4030,-311.6898,784.3462,167.5495,-19.5604,12.2430,23.2668,14.0541,136.5383,918.8167
89.3900,STOP,157.0374,-13.2793,0.0000,116.5018,117.4742,0.9724,22.4125,22.4125,2.9471,2.9471,0.0000,0.0000,884.3915,-312.7238,786.5818,167.8110,-19.6964,12.5400,23.2668,14.0541,136.5346,921.0426
89.4900,STOP,157.0310,-13.2816,0.0000,116.5018,117.4647,0.9629,22.4327,22.4327,2.9471,2.9471,0.0000,0.0000,886.3819,-313.7584,788.8213,168.0725,-19.8323,12.8385,23.2668,14.0541,136.5288,923.2707
89.5900,STOP,157.0232,-13.2846,0.0000,116.5018,117.4783,0.9766,22.4485,22.4485,2.9471,2.9471,0.0000,0.0000,888.3735,-314.7942,791.0634,168.3340,-19.9683,13.1380,23.2668,14.0541,136.5217,925.5003
89.6900,STOP,157.0145,-13.2878,0.0000,116.5018,117.4974,0.9956,22.4833,22.4833,2.9471,2.9471,0.0000,0.0000,890.3678,-315.8322,793.3097,168.5954,-20.1043,13.4381,23.2668,14.0541,136.5139,927.7334
89.7900,STOP,157.0057,-13.2911,0.0000,116.5018,117.5135,1.0117,22.4909,22.4909,2.9471,2.9471,0.0000,0.0000,892.3626,-316.8712,795.5568,168.8568,-20.2405,13.7383,23.2668,14.0541,136.5059,929.9672
89.8900,STOP,156.9975,-13.2941,0.0000,116.5018,117.5268,1.0250,22.5226,22.5226,2.9471,2.9471,0.0000,0.0000,894.3598,-317.9121,797.8066,169.1181,-20.3767,14.0382,23.2668,14.0541,136.4985,932.2042
89.9900,STOP,156.9906,-13.2967,0.0000,116.5018,117.4779,0.9761,22.5655,22.5655,2.9471,2.9471,0.0000,0.0000,896.3618,-318.9533,800.0599,169.3796,-20.5127,14.3373,23.2668,14.0541,136.4922,934.4458
90.0900,STOP,156.9856,-13.2986,0.0000,116.5018,117.4356,0.9339,22.6440,22.6440,2.9471,2.9471,0.0000,0.0000,898.3716,-319.9966,802.3197,169.6411,-20.6485,14.6350,23.2668,14.0541,136.4877,936.6954
90.1900,STOP,156.9832,-13.2995,0.0000,116.5018,117.4381,0.9364,22.6746,22.6746,2.9471,2.9471,0.0000,0.0000,900.3839,-321.0415,804.5805,169.9027,-20.7843,14.9310,23.2668,14.0541,136.4856,938.9481
