t_ns,mx,my,mz,accuracy
28493950162699,32.737503,-15.000001,-10.425,3
28493960162699,33.112503,-16.331251,-9.50625,3
28493970162699,31.406252,-17.0625,-8.981251,3
28493980162699,33.73125,-14.493751,-9.637501,3
28493990162699,33.7125,-14.493751,-9.01875,3
28494000162699,33.65625,-15.750001,-9.450001,3
28494010162699,33.300003,-15.7875,-8.00625,3
28494020162699,33.506252,-15.637501,-8.962501,3
28494030162699,34.0875,-16.06875,-9.4875,3
28494040162699,35.5125,-14.38125,-11.55,3
28494050162699,34.612503,-16.875,-10.89375,3
28494060162699,35.34375,-15.01875,-9.356251,3
28494070162699,31.968752,-15.975,-11.08125,3
28494080162699,34.612503,-16.875,-10.89375,3
28494090162699,33.975002,-16.59375,-8.681251,3
28494100162699,34.36875,-15.525001,-10.762501,3
28494110162699,35.86875,-15.825001,-10.462501,3
28494120162699,35.7,-14.587501,-8.64375,3
28494130162699,34.55625,-15.13125,-9.88125,3
28494140162699,35.1375,-15.431251,-10.2375,3
28494150162699,31.9125,-15.993751,-9.525001,3
28494160162699,35.193752,-15.168751,-10.25625,3
28494170162699,33.46875,-15.281251,-10.5,3
28494180162699,36.28125,-15.281251,-10.6875,3
28494190162699,34.0125,-14.962501,-11.493751,3
28494200162699,32.15625,-15.58125,-9.88125,3
28494210162699,32.287502,-15.675,-10.05,3
28494220162699,33.9375,-13.950001,-8.45625,3
28494230162699,32.60625,-16.3875,-8.83125,3
28494240162699,33.6375,-15.000001,-9.3,3
28494250162699,32.9625,-15.843751,-7.51875,3
28494260162699,33.9375,-14.343751,-10.59375,3
28494270162699,33.05625,-15.825001,-10.44375,3
28494280162699,33.7125,-14.493751,-9.337501,3
28494290162699,32.5875,-15.637501,-9.31875,3
28494300162699,33.487503,-14.887501,-9.450001,3
28494310162699,31.425001,-15.0375,-8.7375,3
28494320162699,33.525,-14.887501,-10.21875,3
28494330162699,34.425003,-14.887501,-9.09375,3
28494340162699,32.86875,-15.1125,-10.293751,3
28494350162699,33.506252,-15.900001,-10.03125,3
28494360162699,33.65625,-16.125,-11.26875,3
28494370162699,34.0125,-14.437501,-8.606251,3
28494380162699,34.2,-15.431251,-9.825001,3
28494390162699,32.25,-16.44375,-8.025001,3
28494400162699,31.837502,-14.7375,-10.481251,3
28494410162699,33.7125,-15.750001,-10.837501,3
28494420162699,33.5625,-15.39375,-9.28125,3
28494430162699,34.5,-13.875001,-11.4375,3
28494440162699,32.23125,-16.6875,-8.325001,3
28494450162699,32.193752,-14.94375,-7.7625003,3
28494460162699,32.41875,-15.7875,-9.450001,3
28494470162699,32.34375,-15.431251,-10.06875,3
28494480162699,32.2125,-16.95,-9.39375,3
28494490162699,32.41875,-16.800001,-10.03125,3
28494500162699,34.0125,-16.331251,-8.700001,3
28494510162699,31.406252,-15.3,-9.337501,3
28494520162699,32.100002,-16.59375,-8.45625,3
28494530162699,33.45,-14.137501,-9.0,3
28494540162699,32.756252,-15.4875,-9.1875,3
28494550162699,32.2125,-14.94375,-8.3625,3
28494560162699,32.737503,-14.7375,-9.056251,3
28494570162699,32.23125,-15.69375,-7.89375,3
28494580162699,32.30625,-15.431251,-9.28125,3
28494590162699,33.225002,-14.681251,-9.731251,3
28494600162699,33.0,-15.843751,-8.587501,3
28494610162699,34.0125,-13.950001,-10.9125,3
28494620162699,34.48125,-16.143751,-7.9875,3
28494630162699,34.050003,-14.700001,-11.212501,3
28494640162699,32.756252,-14.7375,-10.125,3
28494650162699,34.818752,-15.093751,-8.212501,3
28494660162699,34.3125,-14.793751,-9.84375,3
28494670162699,32.081253,-15.58125,-7.7250004,3
28494680162699,33.018753,-16.59375,-8.418751,3
28494690162699,32.737503,-14.7375,-9.356251,3
28494700162699,33.487503,-16.275002,-11.700001,3
28494710162699,33.2625,-14.681251,-10.5,3
28494720162699,34.612503,-15.13125,-11.71875,3
28494730162699,33.80625,-14.85,-9.4875,3
28494740162699,35.86875,-16.35,-13.218751,3
28494750162699,36.037502,-14.925,-11.137501,3
28494760162699,34.706253,-16.5,-12.0,3
28494770162699,35.60625,-15.88125,-12.13125,3
28494780162699,34.7625,-15.975,-10.63125,3
28494790162699,33.9,-15.337501,-10.087501,3
28494800162699,32.49375,-16.29375,-9.6,3
28494810162699,34.74375,-14.85,-9.13125,3
28494820162699,34.125,-17.081251,-11.137501,3
28494830162699,34.143753,-14.062501,-10.78125,3
28494840162699,34.350002,-16.5375,-10.575001,3
28494850162699,33.225002,-16.44375,-9.056251,3
28494860162699,32.34375,-15.431251,-10.06875,3
28494870162699,34.050003,-14.437501,-9.675,3
28494880162699,32.1375,-14.83125,-10.368751,3
28494890162699,33.09375,-13.312501,-8.212501,3
28494900162699,33.80625,-15.8625,-9.3,3
28494910162699,33.24375,-15.431251,-9.243751,3
28494920162699,32.79375,-17.118752,-9.0,3
28494930162699,33.787502,-14.85,-8.71875,3
28494940162699,32.362503,-17.175001,-10.3125,3
28494950162699,32.175003,-14.681251,-6.2250004,3
28494960162699,33.99375,-14.700001,-9.356251,3
28494970162699,32.5125,-15.7875,-12.375001,3
28494980162699,31.5375,-15.900001,-7.18125,3
28494990162699,32.8125,-14.493751,-10.14375,3
28495000162699,33.46875,-16.275002,-11.1,3
28495010162699,32.8125,-15.1125,-8.4375,3
28495020162699,34.6875,-15.993751,-8.475,3
28495030162699,33.525,-15.39375,-8.212501,3
28495040162699,31.48125,-16.050001,-10.556251,3
28495050162699,32.362503,-14.043751,-8.418751,3
28495060162699,33.881252,-14.587501,-10.275001,3
28495070162699,30.937502,-15.731251,-6.80625,3
28495080162699,33.075,-15.58125,-9.375,3
28495090162699,33.825,-15.356251,-7.4812503,3
28495100162699,34.050003,-16.331251,-9.76875,3
28495110162699,32.737503,-13.743751,-9.243751,3
28495120162699,32.737503,-15.750001,-9.4875,3
28495130162699,32.756252,-15.4875,-8.887501,3
28495140162699,33.581253,-15.39375,-9.6,3
28495150162699,33.24375,-15.675,-10.3125,3
28495160162699,33.037502,-15.58125,-8.606251,3
28495170162699,33.318752,-14.793751,-8.19375,3
28495180162699,33.581253,-16.143751,-9.1125,3
28495190162699,34.612503,-14.7375,-9.58125,3
28495200162699,34.3125,-17.925001,-11.45625,3
28495210162699,34.518753,-15.13125,-8.493751,3
28495220162699,32.15625,-16.575,-10.3125,3
28495230162699,34.3125,-14.793751,-9.84375,3
28495240162699,33.46875,-15.525001,-11.887501,3
28495250162699,32.98125,-14.212501,-9.243751,3
28495260162699,33.1875,-14.681251,-8.64375,3
28495270162699,32.86875,-13.837501,-8.64375,3
28495280162699,33.75,-15.6,-6.8437505,3
28495290162699,33.206253,-14.418751,-8.043751,3
28495300162699,31.29375,-16.44375,-6.99375,3
28495310162699,33.73125,-13.743751,-10.89375,3
28495320162699,33.43125,-13.51875,-10.25625,3
28495330162699,32.60625,-15.637501,-9.618751,3
28495340162699,33.43125,-16.29375,-9.543751,3
28495350162699,33.24375,-15.675,-10.3125,3
28495360162699,33.61875,-16.3875,-11.25,3
28495370162699,32.287502,-15.187501,-11.90625,3
