run,dir,n_win,n_moving,mae_raw,mae,bias,rmse,nll,cov68,sig_mean,mae_slow,false_stops,stop_latency_s,c10_drift_pct,c10_end_m,c10_after_stop_m,c10_rmse_m,c30_drift_pct,c30_end_m,c30_after_stop_m,c30_rmse_m,c60_drift_pct,c60_end_m,c60_after_stop_m,c60_rmse_m,turn_drift_pct,turn_end_m,turn_after_stop_m,turn_rmse_m,fold,cfg,model,rate,win,split,aug,seed,params,epochs,val_nll
16,AB,960,877,0.28590421760977613,0.29972781219837874,0.11332966020175478,0.41058984103208634,-0.15370710011802832,0.580387685290764,0.2559800183859213,0.8658670701492567,0,0.20000000000000284,7.896742125112186,21.9281478577678,22.007721181071293,8.990189038484157,10.595264571272788,20.938616623034726,20.952590646138976,10.035393439362563,15.682498170619208,13.266331370904082,13.378630875709753,5.859459959693088,9.016264331982805,20.77238241948742,20.79521055512769,9.18365469437655,2,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
17,BA,904,802,0.25412955807435345,0.2235118723431897,0.08311027583992467,0.29355523438314346,-0.3788456938575341,0.6633416458852868,0.2559800183859213,0.6197774257618539,0,0.09999999999999432,9.113315044529964,25.16226883561171,25.435920574056425,13.897497526710945,5.127247804165806,10.128197087955387,10.402506669128002,4.283812385738247,8.631716036791365,5.9213950654418195,6.195534977677703,2.4033732672009176,6.760231402682253,6.709093402793084,6.9840020596505274,2.339975316862552,2,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
7,AB,1004,907,0.16969897800099154,0.20577793056066018,0.028651753999022818,0.31570638850999,-0.8435796963121218,0.856670341786108,0.2902418901133666,0.801250320207386,0,0.10000000000000853,3.3317900490359698,9.479715922785651,9.483318647779699,4.152668013387318,4.566093049752447,9.670585989766904,9.722166897563065,4.982029390493868,6.573378977978456,6.785368623174255,6.983124711943452,2.3427371207566097,4.186756746687821,9.380062905280049,9.46203596751028,4.180382878355751,3,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
9,BA,991,905,0.14293383877574165,0.1633846005838201,0.0397985324142772,0.22352934876859276,-1.0217596226818395,0.8839779005524862,0.2902418901133665,0.733684793664103,0,0.09999999999999432,2.279033486072215,6.516815371479932,6.311992346950631,1.8420016243886053,3.4167860876079503,7.513820982674462,7.103336002123701,2.3697740434263306,5.48172028083271,5.872013624532873,5.549282115824384,2.110171019520461,5.976378451267654,6.074022950968354,5.763881545356177,2.3180016579371494,3,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
18,AB,843,743,0.2125964692536857,0.25739382839576075,-0.06971414544917366,0.31493676446372115,-0.8320906294903723,0.7119784656796769,0.29024189011336654,0.5907516459386406,0,0.3999999999999915,1.4225400558180497,3.8575621613437243,4.639562135614214,4.957645556330439,5.807125555547764,9.971471115350548,10.826821460608004,3.0241305538857044,20.474485561459936,8.594023475174795,9.497408386210164,3.3806769494112605,3.921604256737538,8.699867905339353,9.599548810507375,2.792922846320628,3,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
19,BA,738,647,0.3577316074983231,0.2843642621309785,-0.04425646144392091,0.5615794202408887,0.9138901954431004,0.5502318392581144,0.29024189011336654,1.4752736771740298,0,0.10000000000000853,4.493050527109716,11.778231385341012,11.343895308504338,5.766312248989782,5.319858903665709,7.79790971941417,7.363642559757614,3.6783655439801053,,,,,7.9905884572371555,7.783419941660757,7.374500715723245,3.266789148220089,3,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
10,AB,775,673,0.35060726372012985,0.3798391843242678,-0.25733978023947207,0.46997471833989024,-0.29023475255617803,0.7815750371471025,0.5374834278307297,1.0924492607410339,0,0.09999999999999432,4.423186455865959,12.056757853105049,11.952408265292272,8.282115161925793,3.6953510124343336,6.608754794214847,6.548237125640908,5.8681951853725876,,,,,3.5251458769291157,7.6975192930107115,7.650963553513373,5.881573356458456,4,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
11,BA,696,595,0.42165193686657837,0.3665923136893058,-0.04580502888643545,0.6633864082386322,0.2755817412562807,0.7058823529411765,0.5374834278307296,1.0277650379723096,0,0.20000000000000284,1.7137007038801704,4.601347980192207,3.562776658468805,6.067725057378207,2.7871270175990106,3.8454928557110075,4.857014002840119,2.808444104567558,,,,,5.617469796137633,5.440582934035927,6.4353216008263505,3.482065370427859,4,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
20,AB,851,751,0.28064843724864674,0.26929862627227946,-0.011739198205156004,0.34238746621488964,-0.40123760160848937,0.8468708388814914,0.5374834278307297,0.4932876440841271,0,0.6999999999999886,3.2884531019955077,8.970747324751727,8.677383712874432,7.099504980585864,6.211353023696908,10.785390426777115,10.596723474741252,7.145513533903695,13.210440592071354,6.528788885924462,6.754066801606196,2.5058112068364045,5.262222517914693,11.797661217814168,11.568781436745239,7.811437248631178,4,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
21,BA,882,800,0.24477946870646444,0.2671966675419466,0.07661240395185169,0.3313819540848369,-0.43881857738240904,0.89,0.5374834278307297,0.5418630681719577,0,0.9000000000000057,6.419467396663302,17.82977872184885,17.59532415563736,11.896301359270435,7.423243907861812,13.910676750117188,14.382173032336453,7.786802073315121,12.088548705723252,7.68938909348677,8.218749099925983,3.258468096806755,8.130579225975842,8.035348592756925,8.517396086666825,3.2769641275563046,4,gbr_r100_w256,gbr,100,256,gk5,1,0,2100,0,
1,AB,1189,1031,0.13461853563785553,0.15865790843963623,0.022561369463801384,0.22786854207515717,-1.2999017238616943,0.6139670223084384,0.13568644225597382,0.4594837427139282,0,0.4000000000000057,7.916864129061864,23.24289102221964,23.136890469476626,11.031565723359728,3.6647559516771406,8.387777606149106,8.38457796434896,4.087448546841361,8.655029908182573,12.097343546993413,11.99407439955853,6.4554676034348635,3.6310598900367697,8.150428919488899,8.145602800814226,3.9023945002026843,0,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-1.4561
2,BA,1011,936,0.09494389593601227,0.11798112094402313,-0.008409606292843819,0.17649342119693756,-1.4287328720092773,0.6655982905982906,0.1092197448015213,0.6273841261863708,0,0.7000000000000028,2.1963994186814784,6.172349484256702,6.238006654903327,3.756653679107374,2.8213886548459386,5.919322084807368,6.145309195439942,1.4932935335392061,4.951118150582414,5.119388278752704,5.3479706891661785,1.674014657999907,4.954962117902007,4.9627273614916145,5.191316664593001,1.5988970234505124,0,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-1.4561
12,AB,754,680,0.2588545083999634,0.32470422983169556,-0.14380624890327454,0.4665340483188629,-0.8654257655143738,0.538235294117647,0.23941174149513245,0.8196128606796265,0,0.10000000000000853,2.5125813716329013,7.025742823219337,7.340884943135428,5.218597214143408,2.8001290726019974,5.350772403539633,5.490513026334001,7.968981578331887,,,,,1.9706651231824075,4.4638534321687215,4.71663208073512,6.5085329718268605,0,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-1.4561
13,BA,767,646,0.3048655092716217,0.40421563386917114,-0.2794508934020996,0.5887709856033325,-0.7766339778900146,0.6006191950464397,0.27752432227134705,0.696735680103302,0,2.0,2.1141881319322926,5.595017148334472,5.645334307274007,10.523815855704827,5.254457113939482,7.50649508064814,7.575652718215841,3.5806046754920464,,,,,8.257228654396961,8.374651903590108,8.414658052392154,3.4475139063072593,0,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-1.4561
3,AB,1087,939,0.10788065940141678,0.12550725042819977,-0.039586178958415985,0.16350355744361877,-1.5340434312820435,0.6517571884984026,0.13217657804489136,0.3521597385406494,0,0.5999999999999943,0.6014713078789051,1.7171078489878415,1.6578671510360794,2.5828125923707987,1.2015737792095418,2.6286993967888876,2.487236137501652,1.6137350827550454,3.289487384764,3.4727953066388286,3.332219561812143,1.838073811033322,1.236510509119059,2.7211413670419886,2.5803361996781016,1.579711994264537,1,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-0.7119
4,BA,932,832,0.09940692782402039,0.13481904566287994,-0.07673713564872742,0.19987361133098602,-1.6287269592285156,0.6959134615384616,0.12707510590553284,0.5595703125,0,0.7999999999999972,1.8994337131553523,5.223777121601844,5.193176276562532,4.966333458961147,1.047121404425952,2.023225564696886,1.9661307130112837,1.7183064000523582,4.516586772121771,3.635576668828103,3.5914981696892765,1.4029790691392234,4.007342287307342,3.9108381657624642,3.8626174538875717,1.3009983349886611,1,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-0.7119
14,AB,757,684,0.15064552426338196,0.18208228051662445,-0.04226764291524887,0.2629729211330414,-1.0948748588562012,0.7266081871345029,0.2035214602947235,0.5378929972648621,0,0.10000000000000853,7.978923188118767,21.64879193369448,22.4742707645093,10.119900213306467,4.674492833225579,8.010111791682448,8.857004356462445,3.1166194977383928,,,,,3.4070147834841937,7.629309180190089,8.53197318648188,2.140437701469353,1,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-0.7119
15,BA,834,733,0.13754403591156006,0.15274764597415924,-0.021723659709095955,0.2161799669265747,-1.2220468521118164,0.6643929058663028,0.17395752668380737,0.4812285900115967,0,0.10000000000000853,2.0834517365686387,5.587141857285498,5.923168886450608,2.5494772996225654,2.342796719950545,3.9439091143692324,4.167685531431573,3.059770641510713,10.865241524519789,4.478708258063831,4.811471830276342,2.089877288664705,4.710135834656953,4.6326813425538,4.938318866899368,2.827799560124919,1,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,30,-0.7119
5,AB,1014,914,0.10120131075382233,0.1272049844264984,0.00046809131163172424,0.20444084703922272,-1.5119669437408447,0.6553610503282276,0.11086586862802505,0.6158536672592163,0,0.3999999999999915,2.4083179311501106,6.792735310916796,6.5443311156994755,1.4300460105544537,2.666333128323064,5.6610577415777135,5.374424521404609,1.9900282359404873,6.810679955778906,7.0978406444746165,6.854381174830713,2.1848516184476807,2.5717023770429828,5.734385405899116,5.446540649153263,1.8476349364294653,2,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,28,-1.4205
6,BA,946,854,0.10488827526569366,0.12148837000131607,-0.02768143080174923,0.1885387897491455,-1.541101336479187,0.6428571428571429,0.10839773714542389,0.8038408160209656,0,0.19999999999998863,0.6214518686318383,1.7654493392199293,1.8764900671597098,3.740924819600446,2.4898430029491085,5.070685229324404,5.163025071159393,4.770984950880737,5.63928381962617,5.111433188581872,5.180675624896752,1.8921347575563736,4.109623603732275,4.212378882823985,4.323679722169105,1.5504981261968676,2,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,28,-1.4205
16,AB,960,877,0.1396009624004364,0.17469656467437744,-0.02681528590619564,0.2640507221221924,-1.0305684804916382,0.572405929304447,0.11912070959806442,0.78852379322052,0,0.20000000000000284,6.154921137328014,17.091354714880172,17.2521619090061,7.420093142472821,6.6096110091249125,13.062072213155787,13.180288303233842,5.207451396491756,11.319662558184026,9.575667911444478,9.726236796628212,4.066030285326152,5.9966488100059845,13.81555350755948,13.93576913845202,5.528287418000948,2,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,28,-1.4205
17,BA,904,802,0.15363526344299316,0.17095376551151276,-0.09740015119314194,0.23911286890506744,-1.0026979446411133,0.4763092269326683,0.12332352995872498,0.6918318271636963,0,0.09999999999999432,8.014453233974693,22.12826242243774,22.372373927959888,11.486477515634494,5.946076775431982,11.745684972112938,12.004391051912101,6.166440059418675,9.16484834734078,6.2871261691365135,6.562074524118103,2.370424569402657,7.180002472882491,7.1256891004856815,7.400412534366535,2.416879322406681,2,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,28,-1.4205
7,AB,1004,907,0.10885820537805557,0.14993904531002045,-0.044318851083517075,0.24478651583194733,-1.443339228630066,0.7166482910694597,0.13324850797653198,0.6736211776733398,0,0.10000000000000853,1.126115523587414,3.2040600106049664,3.1403571080615578,2.4822552905735082,2.0371532266401644,4.314512480997926,4.35363355710017,2.7266349166409642,3.7406614046916107,3.861296695405073,4.086113752653713,1.3320397912152986,1.734588102823825,3.8861931809412202,4.0073542015692665,1.6415406121964626,3,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,23,-1.4903
9,BA,991,905,0.1049707904458046,0.13124339282512665,-0.017687438055872917,0.18081693351268768,-1.5661593675613403,0.6729281767955801,0.13412025570869446,0.60634845495224,0,0.09999999999999432,0.9596267338094471,2.744018588577389,2.266807754726574,1.9338690016866218,2.92064897175093,6.422770686921263,5.794740123290002,1.9284168675605655,4.766271437567267,5.105625494514537,4.7025380147799805,1.628859397991661,5.121177960161253,5.204849846718592,4.818000429570149,1.7490141145811318,3,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,23,-1.4903
18,AB,843,743,0.19025059044361115,0.22235900163650513,-0.17789430916309357,0.2931341230869293,-0.9920239448547363,0.48048452220726784,0.1744019240140915,0.372881144285202,0,0.3999999999999915,1.451771733408693,3.9368309404020545,3.2049169435277767,7.237764211948025,1.8071546913134775,3.1030826926391155,3.970184993799116,3.0425667190996406,15.379775570263734,6.455554250533348,7.372055566917244,2.427819518557434,1.764988628278233,3.9155322452707155,4.475711812534294,4.578263397086002,3,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,23,-1.4903
19,BA,738,647,0.3175334334373474,0.3256620466709137,-0.1880171149969101,0.5228385925292969,-0.46655815839767456,0.45904173106646057,0.26697787642478943,1.061174750328064,0,0.10000000000000853,4.560631095275802,11.955389323853005,11.543790137297,7.609985580223975,5.968020988860049,8.747993079784868,8.319292108390941,4.001336248814349,,,,,8.089760560702539,7.880020853082968,7.475186042974141,3.4515585544365637,3,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,23,-1.4903
10,AB,775,673,0.20843474566936493,0.25175923109054565,-0.08737628906965256,0.3209756314754486,-0.8899838328361511,0.6448736998514116,0.2545068562030792,0.7276002168655396,0,0.09999999999999432,2.7747725959611187,7.563497858555733,7.6938678032736,3.624202964516903,3.1849255410415855,5.695911394547103,5.864558188025878,3.852901568391461,,,,,2.9156888980740767,6.366707174369127,6.5303862566565964,3.7284691148608626,4,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,15,-0.5861
11,BA,696,595,0.3630771040916443,0.3368447422981262,-0.14414486289024353,0.5824935436248779,0.23204542696475983,0.4991596638655462,0.2849161922931671,0.8335917592048645,0,0.20000000000000284,2.24831892595704,6.036817120607152,5.803380581224606,8.112313332262572,5.036957613323426,6.949659773037707,7.9902696269415925,2.8138005624726787,,,,,6.628126544727144,6.4194154081019095,7.457227164370221,2.728078598148082,4,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,15,-0.5861
20,AB,851,751,0.1516759842634201,0.19102533161640167,-0.010015551000833511,0.2910061478614807,-1.158249020576477,0.7816245006657789,0.2233658730983734,0.42143312096595764,0,0.6999999999999886,3.53409763319846,9.640854196518143,9.36097519272402,7.488920866538169,5.2273898235174565,9.076837195455532,8.926357381317958,5.365849911305249,15.914522378503886,7.865184821461032,8.06324802316638,3.3328371287635576,4.6204013036950204,10.35872753114627,10.140788708798407,6.860662320056657,4,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,15,-0.5861
21,BA,882,800,0.1520557552576065,0.19730375707149506,0.021551428362727165,0.27849867939949036,-1.1575288772583008,0.72625,0.20786328613758087,0.6747522950172424,0,0.9000000000000057,4.502296198333807,12.50492291591639,12.37823442981256,7.538097302434341,6.301921888219107,11.80939214440481,12.424374260796707,4.598550018036894,11.658664132137085,7.4159443788183586,7.946152252475869,3.0198240366321905,7.931659358588312,7.83875860426297,8.341523200482985,2.9690291908988673,4,cnn_r100_w256,cnn,100,256,gk5,1,0,57602,15,-0.5861
1,AB,1189,1031,0.16272218525409698,0.1813446283340454,0.03337102383375168,0.25708481669425964,-1.0249589681625366,0.5945683802133851,0.16073691844940186,0.5055884718894958,0,0.3999999999999915,7.5957973249708335,22.30028033487108,22.19692442309213,10.44266057834106,4.046473506458725,9.261440682241721,9.271731117774975,4.99953046107431,8.513373456077778,11.899346915561809,11.795919482310037,6.257106557471449,4.012370935363525,9.006335642393505,9.015123312715655,4.799442341317196,0,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-1.3699
2,BA,1011,936,0.1003105491399765,0.12332937121391296,-0.017931925132870674,0.16497449576854706,-1.496016263961792,0.7115384615384616,0.13401059806346893,0.5287367105484009,0,0.6999999999999886,1.8939808819000956,5.322489079243121,5.3620292274006465,3.735689783924304,2.695649379837896,5.655518916036415,5.873851838946459,1.3972016955483204,5.124459088793173,5.2986204320390815,5.526598108983187,1.9108560047382475,5.1429927607494585,5.151052679395964,5.3790680710382475,1.83788310895836,0,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-1.3699
12,AB,754,680,0.22891908884048462,0.29546478390693665,-0.09032289683818817,0.4040491282939911,-0.9242548942565918,0.5808823529411765,0.2319992035627365,0.7699869871139526,0,0.09999999999999432,2.715475164771327,7.59307951810681,8.186720011960482,4.122568402286858,3.021817787073707,5.774397823945388,6.391050977201515,6.114212550958623,,,,,2.2700425508110076,5.141988414166915,5.83382621832687,5.136564615273877,0,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-1.3699
13,BA,766,646,0.2767440378665924,0.3907700181007385,-0.22424502670764923,0.5170307159423828,-0.9240724444389343,0.6424148606811145,0.28406307101249695,0.68597412109375,0,2.0,1.3705389510251567,3.6270135176842753,3.722264878963295,8.815968491288647,6.49502027168418,9.278758330478357,9.345309477538551,4.157843025766374,,,,,9.935599313955619,10.076890103269612,10.121769456189211,4.386457822359851,0,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-1.3699
3,AB,1087,939,0.11876032501459122,0.13285385072231293,-0.019689135253429413,0.1855183094739914,-1.3651752471923828,0.7273695420660277,0.16010263562202454,0.449760764837265,0,0.5999999999999943,1.084674288468837,3.0965778582078625,2.963168876480482,2.354440873777719,2.2385178417739433,4.897236109998496,4.73776681223361,1.8091091202718819,4.483083547306241,4.732905064316527,4.5840850356091165,2.202591142263946,2.2647473061258254,4.983942744640683,4.824774849717446,1.8209143954242535,1,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,21,-0.4618
4,BA,932,832,0.10774357616901398,0.141197070479393,-0.03654354065656662,0.21220378577709198,-1.5192387104034424,0.765625,0.14907018840312958,0.6744059920310974,0,0.7999999999999972,2.1830761523326534,6.0038437668486235,5.939152055839485,4.18096711574949,2.010747534442229,3.885123347340032,3.8223326910905797,1.5193484001234066,5.965927937828987,4.802207842558871,4.755230312848447,1.6075121692030137,5.165895526880729,5.041491327271113,4.99513616898215,1.5562287174738183,1,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,21,-0.4618
14,AB,758,684,0.19893041253089905,0.22874289751052856,-0.017953531816601753,0.3140467405319214,-0.8596110343933105,0.6330409356725146,0.2198554128408432,0.569804310798645,0,0.10000000000000853,8.922456487055516,24.208831125650917,25.060725040398985,11.642113279975046,5.434441228406821,9.312343246193198,10.220960149702021,3.080257418665115,,,,,4.4409920332167125,9.944688661879562,10.892086778455987,2.9065968441031877,1,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,21,-0.4618
15,BA,833,733,0.1814536452293396,0.20406758785247803,0.059073735028505325,0.2674367129802704,-0.9944453239440918,0.592087312414734,0.1953950822353363,0.4999968111515045,0,0.09999999999999432,3.7949808304756103,10.176907808033512,10.57063677838204,5.339026342791887,4.27855540469331,7.202602561804804,7.526435287690453,4.042900413481362,12.877416862222997,5.3081372478664335,5.738230258300484,2.6155049378267954,6.212184008071498,6.1100295110278795,6.479242916021599,3.5450626010024258,1,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,21,-0.4618
5,AB,1014,914,0.13024161756038666,0.15284061431884766,-0.019911831244826317,0.21791642904281616,-1.3291332721710205,0.6564551422319475,0.15014658868312836,0.6212721467018127,0,0.3999999999999915,2.1800347265525604,6.1488554623710145,5.948846974090935,1.9991123699883373,1.8205250548896237,3.865270001802403,3.5759844968164987,2.160578107473034,6.056247488467479,6.311598820638702,6.076095309090561,1.8990461539396453,1.9539439805329422,4.356906905687888,4.068173815157279,1.848256106427653,2,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,19,-1.3519
6,BA,946,854,0.11839862912893295,0.13214543461799622,-0.014855507761240005,0.1950465440750122,-1.4472407102584839,0.6978922716627635,0.14609919488430023,0.7120242118835449,0,0.20000000000000284,1.1235831653516826,3.1919272544723967,3.32153469538279,3.6413453564384364,3.1279807684711103,6.370283532540244,6.473944555045999,5.078266915335013,4.8537479366072,4.3994253677818005,4.454673227881797,1.9098135671960772,3.3527456678848933,3.4365762932769988,3.5413357944024697,1.5840625931918784,2,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,19,-1.3519
16,AB,961,877,0.15518341958522797,0.19623474776744843,-0.012176278978586197,0.28488147258758545,-1.1058008670806885,0.6225769669327252,0.15428462624549866,0.7432878613471985,0,0.20000000000000284,5.843045903332486,16.225320832061353,16.375707314766032,6.816374861355604,6.399160625773798,12.646175105016813,12.743380177375538,4.998351542912956,10.806709473612234,9.141744341129272,9.298134467893078,3.942054273276633,5.828491146071012,13.428138590093686,13.525072114589504,5.333780591475192,2,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,19,-1.3519
17,BA,903,802,0.17868538200855255,0.19922314584255219,-0.1228155791759491,0.2641177773475647,-0.8422554731369019,0.5024937655860349,0.1549529880285263,0.41264212131500244,0,0.20000000000000284,7.519302326287969,20.761128707370048,21.001256556215218,10.879195190097583,5.695876163461772,11.251446892279457,11.516192183058378,5.700806668269195,9.420417246775415,6.462447555236603,6.737109847588691,2.3219678641900785,7.442506805647432,7.386207710315973,7.659051294866518,2.4888665065923843,2,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,19,-1.3519
7,AB,1004,907,0.13895460963249207,0.17394930124282837,0.004466543439775705,0.24687473475933075,-1.2597500085830688,0.6207276736493936,0.14849816262722015,0.664673924446106,0,0.10000000000000853,1.9218354176811856,5.468067777931304,5.475059035723844,2.7528839978686546,2.711183848862448,5.742050426658073,5.827332364471846,2.943348463421125,5.940070618464428,6.1316362450721185,6.350099773987597,1.7150542099671633,2.4773950707901955,5.55038733110698,5.6876996815630525,1.9844638689351344,3,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,20,-1.4169
9,BA,991,905,0.12475722283124924,0.14177116751670837,-0.0033318998757749796,0.20201273262500763,-1.365413784980774,0.6552486187845303,0.14912444353103638,0.7352204322814941,0,0.09999999999999432,1.3856306347433507,3.9621616245979268,3.671572428819147,1.2992817961313778,3.1447484871844855,6.915585747067644,6.375972049199296,1.8471119914371237,4.728958354033656,5.065655754422397,4.6150735433184344,1.4137746143316792,5.059729878854933,5.142397801689819,4.708120324179003,1.5013263277359221,3,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,20,-1.4169
18,AB,842,743,0.12426519393920898,0.16159509122371674,-0.05365059897303581,0.24201108515262604,-1.321155071258545,0.7510094212651414,0.18477818369865417,0.5279282927513123,0,0.7000000000000028,1.56788669614924,4.251704806204159,4.0566277552595995,6.228767473440808,3.2889196911459457,5.64743561806388,6.523561024259196,2.121148562085409,18.72493225227953,7.859660593869072,8.772570987915541,2.821289568237921,1.9379381347247882,4.29921141376244,5.196507056841376,2.827624630784748,3,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,20,-1.4169
19,BA,737,647,0.25291821360588074,0.27514779567718506,-0.06185461953282356,0.5035503506660461,-0.5558292865753174,0.6646058732612056,0.2636343240737915,1.1850265264511108,0,0.10000000000000853,4.239777837786132,11.114293973455345,10.697587686930941,4.826020357685124,6.389097491158039,9.365211808579325,9.004474516470163,3.2585206487643736,,,,,9.302671266415343,9.061484949854018,8.711730217840397,3.55891518621472,3,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,20,-1.4169
10,AB,775,673,0.18891672790050507,0.22636614739894867,-0.09422716498374939,0.29841479659080505,-0.9474049210548401,0.6047548291233283,0.2163057178258896,0.7706826329231262,0,0.10000000000000853,3.264575245396088,8.898605930297776,9.05525606702171,3.9978653316469046,3.9735909847785664,7.106358335795819,7.345991496106227,3.2817131468357803,,,,,3.4030616419081925,7.430935784907876,7.6381179613313455,3.6436096224893517,4,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-0.6486
11,BA,696,595,0.38890621066093445,0.35353052616119385,0.0016862917691469193,0.6117030382156372,0.647172749042511,0.47394957983193275,0.26914435625076294,1.0090526342391968,0,0.20000000000000284,0.8349153626705698,2.2417777555655958,2.4544224974225486,3.2721577195942806,5.100304406503576,7.037061473451176,8.040568045546596,2.34684532229788,,,,,6.748615937162125,6.536110745327369,7.567077966070998,2.598366723254915,4,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-0.6486
20,AB,853,751,0.1567210555076599,0.21255850791931152,-0.08035587519407272,0.29920774698257446,-1.1745766401290894,0.640479360852197,0.18702267110347748,0.5018717050552368,0,0.7000000000000028,3.288980759220109,8.97218674915255,8.589221135824276,8.796710099572456,3.438849936613937,5.971217389187131,5.709613105929539,5.6959829225569605,13.479139829661596,6.661583896341332,6.985854570288297,2.5026396604652095,3.500046873048914,7.846944349868392,7.51954495908773,7.284945269526942,4,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-0.6486
21,BA,883,800,0.1368742138147354,0.17533178627490997,-0.019329044967889786,0.24253055453300476,-1.2852352857589722,0.6825,0.16841015219688416,0.6079198718070984,0,0.8999999999999915,3.860035880094374,10.721074093507003,10.47340127317732,7.262398982977547,4.98701650260473,9.345344889147857,10.002292713415518,2.9837201075049515,9.48604653369344,6.033966899761623,6.5875666252554685,2.1760786378198507,6.337670508090645,6.263439588147068,6.764478056663383,2.3167891413049895,4,cnn_r200_w512,cnn,200,512,gk5,1,0,57602,26,-0.6486
2,AB,3112,2491,0.32754526747993734,0.2918848271830279,-0.06153625123898112,0.35371004982837606,0.41019081902486537,0.36451224407868327,0.20230200794918568,0.3547127903240489,0,0.0999999999999659,5.063982469250243,41.6444497790215,42.08135404910912,33.65439963751246,11.918574694451628,89.68562100171445,89.24519062003932,39.384428858894026,2.8555608725735793,18.247973107390113,17.947721272251837,11.65788956799,4.9649225549409595,19.806720429571694,19.892958163219916,12.709404407605666,-1,xfer_r1_to_r2_gbr,gbr,100,256,transfer,1,0,0,0,
3,BA,2706,2125,0.4479874435093931,0.40349916028212296,-0.2503680327538014,0.5055196115568363,2.346947977576689,0.2550588235294118,0.20230200794918568,1.0610283826180282,3,0.09999999999999432,7.47461565826041,60.897367596074815,60.89243540138451,32.013814780903544,9.651229837228849,69.8483608237917,69.85765168046264,36.32645092574496,9.141261741138957,52.60390164805491,52.595945242649144,30.44841154070444,11.699014579353616,55.160664319334735,55.157150097835434,34.0859419981335,-1,xfer_r1_to_r2_gbr,gbr,100,256,transfer,1,0,0,0,
1,AB,1189,1031,0.3306277096271515,0.3235674202442169,-0.17172901332378387,0.45127901434898376,0.3016115427017212,0.4539282250242483,0.20752814412117004,0.974147379398346,0,0.4000000000000057,10.043301403285119,29.48583633802028,29.379553042699857,16.3662423818665,3.254341576519677,7.44843415447614,7.365079209343356,4.235121114866295,9.490774342028292,13.265483650606548,13.173385767572908,6.966579119655206,3.090611868064047,6.93731668197016,6.857964684002205,3.865674990341515,0,tcn_r100_w256,tcn,100,256,gk5,1,0,55554,23,-1.0805
