t_ns,ax,ay,az,bx,by,bz
20923695994816,0.66041905,8.896515,4.2017965,0.0,0.0,0.0
20923698373827,0.6843473,8.906086,4.197011,0.0,0.0,0.0
20923700752785,0.70348984,8.9108715,4.206582,0.0,0.0,0.0
20923703131743,0.6556334,8.886943,4.206582,0.0,0.0,0.0
20923705510702,0.6364908,8.9108715,4.2017965,0.0,0.0,0.0
20923707889660,0.65084773,8.925228,4.2017965,0.0,0.0,0.0
20923710268618,0.65084773,8.9013,4.197011,0.0,0.0,0.0
20923712647577,0.65084773,8.882157,4.1922255,0.0,0.0,0.0
20923715026535,0.6652047,8.877372,4.197011,0.0,0.0,0.0
20923717405493,0.6556334,8.882157,4.197011,0.0,0.0,0.0
20923719784400,0.6412765,8.9013,4.1874394,0.0,0.0,0.0
20923722163462,0.65084773,8.9013,4.211368,0.0,0.0,0.0
20923724542421,0.6364908,8.9108715,4.197011,0.0,0.0,0.0
20923726921275,0.61734825,8.930014,4.182654,0.0,0.0,0.0
20923729300337,0.66999036,8.9108715,4.197011,0.0,0.0,0.0
20923731679296,0.66041905,8.9108715,4.211368,0.0,0.0,0.0
20923734058254,0.67477596,8.915657,4.1874394,0.0,0.0,0.0
20923736437212,0.6795616,8.9013,4.1922255,0.0,0.0,0.0
20923738816171,0.66999036,8.925228,4.1874394,0.0,0.0,0.0
20923741195129,0.6652047,8.9108715,4.1922255,0.0,0.0,0.0
20923743574087,0.6652047,8.925228,4.220939,0.0,0.0,0.0
20923745953098,0.6795616,8.930014,4.2017965,0.0,0.0,0.0
20923748332056,0.6843473,8.925228,4.2017965,0.0,0.0,0.0
20923750711014,0.6652047,8.920443,4.2017965,0.0,0.0,0.0
20923753089973,0.6556334,8.891729,4.2017965,0.0,0.0,0.0
20923755468931,0.65084773,8.906086,4.206582,0.0,0.0,0.0
20923757847889,0.66999036,8.915657,4.2017965,0.0,0.0,0.0
20923760226848,0.6652047,8.925228,4.197011,0.0,0.0,0.0
20923762605806,0.6556334,8.930014,4.1922255,0.0,0.0,0.0
20923764984764,0.6556334,8.925228,4.1922255,0.0,0.0,0.0
20923767363723,0.66999036,8.920443,4.206582,0.0,0.0,0.0
20923769742681,0.66999036,8.920443,4.206582,0.0,0.0,0.0
20923772121639,0.67477596,8.915657,4.2257247,0.0,0.0,0.0
20923774500650,0.6652047,8.930014,4.220939,0.0,0.0,0.0
20923776879608,0.6795616,8.9108715,4.2017965,0.0,0.0,0.0
20923779258566,0.66041905,8.891729,4.220939,0.0,0.0,0.0
20923781637473,0.66041905,8.896515,4.206582,0.0,0.0,0.0
20923784016483,0.64606214,8.9108715,4.197011,0.0,0.0,0.0
20923786395441,0.65084773,8.906086,4.1922255,0.0,0.0,0.0
20923788774400,0.6652047,8.891729,4.206582,0.0,0.0,0.0
20923791153358,0.66041905,8.882157,4.2017965,0.0,0.0,0.0
20923793532316,0.6795616,8.891729,4.197011,0.0,0.0,0.0
20923795911275,0.65084773,8.896515,4.182654,0.0,0.0,0.0
20923798290285,0.65084773,8.9108715,4.211368,0.0,0.0,0.0
20923800669243,0.66041905,8.9108715,4.211368,0.0,0.0,0.0
20923803048202,0.65084773,8.9108715,4.1874394,0.0,0.0,0.0
20923805427160,0.6221339,8.896515,4.182654,0.0,0.0,0.0
20923807806118,0.63170516,8.906086,4.2017965,0.0,0.0,0.0
20923810185077,0.64606214,8.896515,4.2017965,0.0,0.0,0.0
20923812564035,0.6556334,8.886943,4.2017965,0.0,0.0,0.0
20923814942993,0.6652047,8.891729,4.2161536,0.0,0.0,0.0
20923817321952,0.66041905,8.891729,4.2161536,0.0,0.0,0.0
20923819700910,0.6652047,8.9013,4.2017965,0.0,0.0,0.0
20923822079868,0.6556334,8.9108715,4.211368,0.0,0.0,0.0
20923824458879,0.64606214,8.920443,4.206582,0.0,0.0,0.0
20923826837837,0.64606214,8.915657,4.2017965,0.0,0.0,0.0
20923829216796,0.6412765,8.915657,4.211368,0.0,0.0,0.0
