run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
2,AB,c30r,gen,,,,,,,,,,5.174443263422858,5.191647581497788,0.3836526714426299
2,AB,c30r,cor_k1,,,,,,,,,,2.783697073576814,2.9567842708652794,0.3730250592127887
2,AB,c30r,cor,,,,,,,,,,7.301823946651383,7.672235319685662,0.39320568363949393
2,AB,c30r,cor_lm,,,,,,,,,,7.301823946651383,7.672235319685662,0.39320568363949393
3,BA,c10,plain,814.72,224.0,31.02,3.81,16.56,32.12,31.04,15.01,1.0,,,
3,BA,c10,gen_k1,814.72,224.0,31.99,3.93,17.56,33.29,32.01,15.01,1.0,,,
3,BA,c10,gen,814.72,224.0,23.52,2.89,11.76,24.28,23.54,15.01,1.025,,,
3,BA,c10,cor_k1,814.72,224.0,20.9,2.56,18.04,22.68,20.9,15.01,1.0,,,
3,BA,c10,cor,814.72,224.0,4.86,0.6,5.47,11.79,4.85,15.01,1.028,,,
3,BA,c10,cor_lm,814.72,224.0,5.15,0.63,5.32,11.37,5.13,15.01,1.028,,,
3,BA,c30,plain,723.72,204.0,42.67,5.9,23.36,43.45,42.68,15.01,1.0,,,
3,BA,c30,gen_k1,723.72,204.0,42.64,5.89,23.57,43.55,42.66,15.01,1.0,,,
3,BA,c30,gen,723.72,204.0,37.5,5.18,20.41,38.05,37.51,15.01,1.032,,,
3,BA,c30,cor_k1,723.72,204.0,18.55,2.56,16.55,21.39,18.55,15.01,1.0,,,
3,BA,c30,cor,723.72,204.0,15.02,2.08,9.99,16.28,15.01,15.01,1.043,,,
3,BA,c30,cor_lm,723.72,204.0,15.02,2.08,10.17,16.65,15.01,15.01,1.043,,,
3,BA,c60,plain,575.46,174.0,29.88,5.19,17.46,30.76,29.9,15.01,1.0,,,
3,BA,c60,gen_k1,575.46,174.0,29.32,5.09,17.14,30.38,29.34,15.01,1.0,,,
3,BA,c60,gen,575.46,174.0,27.15,4.72,15.37,27.97,27.17,15.01,1.012,,,
3,BA,c60,cor_k1,575.46,174.0,15.41,2.68,14.7,18.3,15.4,15.01,1.0,,,
3,BA,c60,cor,575.46,174.0,9.8,1.7,7.68,12.02,9.78,15.01,1.028,,,
3,BA,c60,cor_lm,575.46,174.0,10.02,1.74,7.72,11.61,10.01,15.01,1.028,,,
3,BA,turn,plain,471.5,151.28,35.26,7.48,22.1,36.1,35.28,15.01,1.0,,,
3,BA,turn,gen_k1,471.5,151.28,33.62,7.13,20.95,34.62,33.63,15.01,1.0,,,
3,BA,turn,gen,471.5,151.28,32.31,6.85,19.84,33.2,32.33,15.01,1.006,,,
3,BA,turn,cor_k1,471.5,151.28,11.42,2.42,11.7,13.05,11.42,15.01,1.0,,,
3,BA,turn,cor,471.5,151.28,5.96,1.26,5.66,9.27,5.94,15.01,1.02,,,
3,BA,turn,cor_lm,471.5,151.28,6.11,1.29,5.63,9.38,6.09,15.01,1.02,,,
3,BA,c30r,gen_k1,,,,,,,,,,1.4715043100529557,2.787275558834172,0.5145791595967919
3,BA,c30r,gen,,,,,,,,,,7.328634303122817,6.99229077756929,0.5313343954370779
3,BA,c30r,cor_k1,,,,,,,,,,6.56749599916916,7.74458048982739,0.7986532983751741
3,BA,c30r,cor,,,,,,,,,,3.9495193814462546,2.3034106114778354,0.7857117455071839
3,BA,c30r,cor_lm,,,,,,,,,,3.9495193814462546,2.3034106114778354,0.7857117455071839
4,AB,c10,plain,853.61,238.23,8.36,0.98,8.67,11.95,8.57,15.01,1.0,,,
4,AB,c10,gen_k1,853.61,238.23,12.72,1.49,11.86,15.11,12.97,15.01,1.0,,,
4,AB,c10,gen,853.61,238.23,14.74,1.73,11.38,14.88,15.02,15.01,1.026,,,
4,AB,c10,cor_k1,853.61,238.23,31.49,3.69,19.12,32.44,31.48,15.01,1.0,,,
4,AB,c10,cor,853.61,238.23,6.81,0.8,6.42,12.55,6.91,15.01,1.03,,,
4,AB,c10,cor_lm,853.61,238.23,6.93,0.81,6.49,12.64,7.03,15.01,1.03,,,
4,AB,c30,plain,789.25,218.23,10.35,1.31,6.87,11.89,10.03,15.01,1.0,,,
4,AB,c30,gen_k1,789.25,218.23,8.69,1.1,5.93,9.24,8.43,15.01,1.0,,,
4,AB,c30,gen,789.25,218.23,22.76,2.88,13.2,22.76,22.73,15.01,1.046,,,
