run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
20,AB,c60,cor,49.42,17.49,2.2,4.46,3.0,4.25,2.35,15.0,1.028,,,
20,AB,c60,cor_lm,49.42,17.49,2.2,4.46,2.99,4.24,2.35,15.0,1.029,,,
20,AB,turn,plain,224.2,58.28,6.85,3.05,5.56,7.62,6.56,15.0,1.0,,,
20,AB,turn,gen_k1,224.2,58.28,8.26,3.68,7.8,9.81,7.91,15.0,1.0,,,
20,AB,turn,gen,224.2,58.28,8.89,3.97,8.06,10.08,8.53,15.0,1.01,,,
20,AB,turn,cor_k1,224.2,58.28,10.05,4.48,9.46,13.04,9.71,15.0,1.0,,,
20,AB,turn,cor,224.2,58.28,9.85,4.39,9.24,12.76,9.51,15.0,1.001,,,
20,AB,turn,cor_lm,224.2,58.28,10.13,4.52,9.5,13.09,9.79,15.0,0.999,,,
20,AB,c30r,gen_k1,,,,,,,,,,8.509946211430343,8.398854080548892,0.4237004156642078
20,AB,c30r,gen,,,,,,,,,,9.151547904205666,9.045808468389847,0.4239574295416354
20,AB,c30r,cor_k1,,,,,,,,,,10.10910239420673,6.3131022445876575,2.2680508605394514
20,AB,c30r,cor,,,,,,,,,,7.648388627995254,2.525941847551125,2.2684921929593562
20,AB,c30r,cor_lm,,,,,,,,,,7.690727046850162,2.502871085213386,2.2685769602052184
21,BA,c10,plain,277.75,72.21,6.35,2.29,5.49,7.99,6.27,15.0,1.0,,,
21,BA,c10,gen_k1,277.75,72.21,5.33,1.92,4.63,7.02,5.04,15.0,1.0,,,
21,BA,c10,gen,277.75,72.21,7.33,2.64,4.67,7.42,7.27,15.0,1.013,,,
21,BA,c10,cor_k1,277.75,72.21,3.62,1.3,7.35,14.26,3.35,15.0,1.0,,,
21,BA,c10,cor,277.75,72.21,2.96,1.07,5.62,11.62,3.41,15.0,1.013,,,
21,BA,c10,cor_lm,277.75,72.21,3.02,1.09,5.57,11.55,3.48,15.0,1.013,,,
21,BA,c30,plain,187.39,52.21,7.95,4.24,2.29,7.96,8.54,15.0,1.0,,,
21,BA,c30,gen_k1,187.39,52.21,4.98,2.66,1.75,4.99,5.48,15.0,1.0,,,
21,BA,c30,gen,187.39,52.21,10.89,5.81,5.84,10.89,11.3,15.0,1.028,,,
21,BA,c30,cor_k1,187.39,52.21,6.34,3.38,6.97,9.94,6.5,15.0,1.0,,,
21,BA,c30,cor,187.39,52.21,10.56,5.63,5.84,10.56,11.14,15.0,1.033,,,
21,BA,c30,cor_lm,187.39,52.21,10.57,5.64,5.85,10.57,11.16,15.0,1.033,,,
21,BA,c60,plain,63.61,22.21,6.31,9.92,2.37,6.32,6.86,15.0,1.0,,,
21,BA,c60,gen_k1,63.61,22.21,5.22,8.21,3.8,5.23,5.43,15.0,1.0,,,
21,BA,c60,gen,63.61,22.21,7.15,11.24,5.08,7.15,7.39,15.0,1.009,,,
21,BA,c60,cor_k1,63.61,22.21,4.07,6.39,4.45,6.14,4.63,15.0,1.0,,,
21,BA,c60,cor,63.61,22.21,10.03,15.77,5.48,10.03,10.66,15.0,1.027,,,
21,BA,c60,cor_lm,63.61,22.21,10.04,15.78,5.48,10.04,10.67,15.0,1.027,,,
21,BA,turn,plain,98.83,31.44,6.45,6.53,2.63,6.46,6.93,15.0,1.0,,,
21,BA,turn,gen_k1,98.83,31.44,5.19,5.25,3.6,5.2,5.37,15.0,1.0,,,
21,BA,turn,gen,98.83,31.44,7.8,7.89,5.18,7.8,8.03,15.0,1.013,,,
21,BA,turn,cor_k1,98.83,31.44,1.66,1.68,6.88,12.09,2.26,15.0,1.0,,,
21,BA,turn,cor,98.83,31.44,6.57,6.65,5.07,10.35,7.2,15.0,1.023,,,
21,BA,turn,cor_lm,98.83,31.44,6.61,6.69,5.07,10.34,7.24,15.0,1.023,,,
21,BA,c30r,gen_k1,,,,,,,,,,1.5244249144452924,1.6864293116914673,0.39214125487022666
21,BA,c30r,gen,,,,,,,,,,5.970158669115051,6.127836618300654,0.4029579694680971
21,BA,c30r,cor_k1,,,,,,,,,,9.336197451371397,8.235013578449065,1.5706815843799415
21,BA,c30r,cor,,,,,,,,,,3.424659300149351,1.600787608075027,1.526732103671663
21,BA,c30r,cor_lm,,,,,,,,,,3.4115168537952867,1.5874735384020568,1.5246284300619306
