run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
12,BA,turn,gen_k1,473.14,153.51,10.99,2.32,8.18,11.01,11.0,15.0,1.0,,,
12,BA,turn,gen,473.14,153.51,15.24,3.22,10.87,17.27,15.23,15.0,0.947,,,
12,BA,turn,cor_k1,473.14,153.51,13.35,2.82,7.29,13.37,13.36,15.0,1.0,,,
12,BA,turn,cor,473.14,153.51,17.37,3.67,16.52,19.7,17.38,15.0,0.956,,,
12,BA,turn,cor_lm,473.14,153.51,17.1,3.61,16.25,19.42,17.1,15.0,0.956,,,
12,BA,c30r,gen_k1,,,,,,,,,,3.7069936453313757,4.353546955182734,0.36768543768652356
12,BA,c30r,gen,,,,,,,,,,6.054107759728857,6.868426655887319,0.3736951508433131
12,BA,c30r,cor_k1,,,,,,,,,,4.843501651042034,4.443123356927996,1.0240156213870655
12,BA,c30r,cor,,,,,,,,,,3.792621108316889,2.7155841103216276,1.02358949941657
12,BA,c30r,cor_lm,,,,,,,,,,3.792621108316889,2.7155841103216276,1.02358949941657
