run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
4,BA,c60,plain,80.49,26.58,4.65,5.78,1.65,4.65,4.6,15.0,1.0,,,
4,BA,c60,gen_k1,80.49,26.58,3.74,4.65,2.24,3.74,3.67,15.0,1.0,,,
4,BA,c60,cor_k1,80.49,26.58,4.87,6.06,7.35,8.97,4.95,15.0,1.0,,,
4,BA,c60,cor,80.49,26.58,5.5,6.83,5.51,6.28,5.54,15.0,1.015,,,
4,BA,turn,plain,97.59,31.55,4.96,5.08,1.67,4.96,4.91,15.0,1.0,,,
4,BA,turn,gen_k1,97.59,31.55,3.72,3.82,2.18,3.72,3.65,15.0,1.0,,,
4,BA,turn,cor_k1,97.59,31.55,3.65,3.74,7.79,10.97,3.72,15.0,1.0,,,
4,BA,turn,cor,97.59,31.55,3.0,3.07,6.44,9.52,3.07,15.0,1.009,,,
4,BA,c30r,gen_k1,,,,,,,,,,1.468807566246469,1.1425251117019584,0.39948760361075536
4,BA,c30r,cor_k1,,,,,,,,,,11.33694460967937,10.17980949011753,1.7357600637153607
4,BA,c30r,cor,,,,,,,,,,7.800772455142429,6.630699401622755,1.5464099325230019
5,AB,c10,plain,282.05,84.07,8.12,2.88,2.34,8.12,7.84,15.0,1.0,,,
5,AB,c10,gen_k1,282.05,84.07,4.99,1.77,1.62,4.99,4.71,15.0,1.0,,,
5,AB,c10,cor_k1,282.05,84.07,2.33,0.83,6.13,9.31,2.54,15.0,1.0,,,
5,AB,c10,cor,282.05,84.07,2.34,0.83,4.64,8.33,2.05,15.0,1.015,,,
5,AB,c30,plain,212.32,64.07,6.92,3.26,2.74,6.93,6.64,15.0,1.0,,,
5,AB,c30,gen_k1,212.32,64.07,6.47,3.05,3.62,6.49,6.23,15.0,1.0,,,
5,AB,c30,cor_k1,212.32,64.07,3.99,1.88,6.27,8.0,4.1,15.0,1.0,,,
5,AB,c30,cor,212.32,64.07,3.93,1.85,6.18,7.89,4.03,15.0,1.0,,,
5,AB,c60,plain,104.22,34.07,6.95,6.67,2.2,6.95,6.71,15.0,1.0,,,
5,AB,c60,gen_k1,104.22,34.07,5.66,5.43,2.61,5.66,5.4,15.0,1.0,,,
5,AB,c60,cor_k1,104.22,34.07,3.21,3.08,3.43,4.74,3.06,15.0,1.0,,,
5,AB,c60,cor,104.22,34.07,4.08,3.91,3.82,5.81,3.83,15.0,1.03,,,
5,AB,turn,plain,222.98,67.19,7.31,3.28,2.73,7.32,7.03,15.0,1.0,,,
5,AB,turn,gen_k1,222.98,67.19,6.43,2.88,3.54,6.45,6.18,15.0,1.0,,,
5,AB,turn,cor_k1,222.98,67.19,8.24,3.69,8.02,10.87,8.27,15.0,1.0,,,
5,AB,turn,cor,222.98,67.19,9.44,4.24,9.3,12.52,9.56,15.0,0.99,,,
5,AB,c30r,gen_k1,,,,,,,,,,2.4010911261982026,3.0568992232926373,0.3929042889841227
5,AB,c30r,cor_k1,,,,,,,,,,5.422598400122498,5.294831753991186,0.40764067590484576
5,AB,c30r,cor,,,,,,,,,,5.32178986471506,5.142082768573025,0.4246197068582974
6,BA,c10,plain,284.08,77.59,3.18,1.12,3.11,5.34,3.32,15.0,1.0,,,
