run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
10,BA,c30r,cor_lm,,,,,,,,,,2.543653488456853,2.267184072571104,0.8872439352470978
11,AB,c10,plain,842.08,191.29,18.64,2.21,16.17,23.04,18.78,15.0,1.0,,,
11,AB,c10,gen_k1,842.08,191.29,21.93,2.6,17.86,25.46,22.09,15.0,1.0,,,
11,AB,c10,gen,842.08,191.29,21.77,2.59,13.98,21.77,21.89,15.0,1.014,,,
11,AB,c10,cor_k1,842.08,191.29,19.05,2.26,22.31,32.5,19.18,15.0,1.0,,,
11,AB,c10,cor,842.08,191.29,6.27,0.74,15.25,24.41,6.42,15.0,1.015,,,
11,AB,c10,cor_lm,842.08,191.29,6.23,0.74,15.22,24.36,6.37,15.0,1.015,,,
11,AB,c30,plain,734.6,171.29,11.18,1.52,7.3,11.18,11.22,15.0,1.0,,,
11,AB,c30,gen_k1,734.6,171.29,12.83,1.75,13.05,17.9,12.98,15.0,1.0,,,
11,AB,c30,gen,734.6,171.29,42.37,5.77,17.78,42.37,42.32,15.0,1.069,,,
11,AB,c30,cor_k1,734.6,171.29,14.29,1.95,19.28,27.89,14.43,15.0,1.0,,,
11,AB,c30,cor,734.6,171.29,21.01,2.86,16.83,34.28,20.91,15.0,1.071,,,
11,AB,c30,cor_lm,734.6,171.29,21.01,2.86,16.62,33.92,20.91,15.0,1.071,,,
11,AB,c60,plain,597.72,141.29,15.28,2.56,8.39,15.28,15.35,15.0,1.0,,,
11,AB,c60,gen_k1,597.72,141.29,16.18,2.71,11.91,17.0,16.3,15.0,1.0,,,
11,AB,c60,gen,597.72,141.29,31.02,5.19,13.3,31.02,31.02,15.0,1.042,,,
11,AB,c60,cor_k1,597.72,141.29,9.49,1.59,16.89,23.35,9.65,15.0,1.0,,,
11,AB,c60,cor,597.72,141.29,21.06,3.52,9.79,21.06,20.96,15.0,1.042,,,
11,AB,c60,cor_lm,597.72,141.29,21.06,3.52,9.73,21.06,20.96,15.0,1.042,,,
11,AB,turn,plain,416.94,100.76,15.37,3.69,4.86,15.37,15.32,15.0,1.0,,,
11,AB,turn,gen_k1,416.94,100.76,11.19,2.68,6.26,11.19,11.2,15.0,1.0,,,
11,AB,turn,gen,416.94,100.76,22.64,5.43,9.83,22.64,22.61,15.0,1.025,,,
11,AB,turn,cor_k1,416.94,100.76,6.73,1.61,16.98,20.61,6.9,15.0,1.0,,,
11,AB,turn,cor,416.94,100.76,11.09,2.66,10.58,14.42,11.03,15.0,1.024,,,
11,AB,turn,cor_lm,416.94,100.76,10.49,2.52,10.69,14.62,10.44,15.0,1.023,,,
11,AB,c30r,gen_k1,,,,,,,,,,7.74808987504806,7.556174862061948,0.8166272676255445
11,AB,c30r,gen,,,,,,,,,,6.5330455323587024,6.901322544939925,0.4378179035540123
11,AB,c30r,cor_k1,,,,,,,,,,7.688152490845212,7.393378294442028,0.8212574387330803
11,AB,c30r,cor,,,,,,,,,,6.618347043242289,6.928428706689826,0.4833725281779403
11,AB,c30r,cor_lm,,,,,,,,,,6.618347043242289,6.928428706689826,0.4833725281779403
12,BA,c10,plain,856.14,271.94,41.54,4.85,29.56,41.57,41.53,15.0,1.0,,,
12,BA,c10,gen_k1,856.14,271.94,37.13,4.34,25.74,37.16,37.12,15.0,1.0,,,
12,BA,c10,gen,856.14,271.94,36.45,4.26,24.77,36.47,36.43,15.0,0.994,,,
12,BA,c10,cor_k1,856.14,271.94,9.84,1.15,9.52,18.33,9.85,15.0,1.0,,,
12,BA,c10,cor,856.14,271.94,8.42,0.98,5.52,10.78,8.43,15.0,0.982,,,
12,BA,c10,cor_lm,856.14,271.94,8.15,0.95,5.41,11.1,8.16,15.0,0.982,,,
12,BA,c30,plain,792.18,251.94,20.59,2.6,16.96,20.59,20.61,15.0,1.0,,,
12,BA,c30,gen_k1,792.18,251.94,18.58,2.35,15.51,18.78,18.6,15.0,1.0,,,
12,BA,c30,gen,792.18,251.94,33.27,4.2,26.36,33.6,33.3,15.0,1.029,,,
12,BA,c30,cor_k1,792.18,251.94,10.81,1.36,10.9,19.04,10.82,15.0,1.0,,,
12,BA,c30,cor,792.18,251.94,12.37,1.56,11.83,19.65,12.38,15.0,1.002,,,
12,BA,c30,cor_lm,792.18,251.94,12.46,1.57,11.89,19.65,12.47,15.0,1.002,,,
12,BA,c60,plain,700.53,221.94,17.64,2.52,15.92,17.72,17.67,15.0,1.0,,,
12,BA,c60,gen_k1,700.53,221.94,18.45,2.63,17.06,18.92,18.48,15.0,1.0,,,
12,BA,c60,gen,700.53,221.94,16.88,2.41,15.54,16.97,16.91,15.0,0.993,,,
12,BA,c60,cor_k1,700.53,221.94,12.04,1.72,12.23,21.9,12.06,15.0,1.0,,,
12,BA,c60,cor,700.53,221.94,7.3,1.04,7.84,16.88,7.32,15.0,0.984,,,
12,BA,c60,cor_lm,700.53,221.94,7.23,1.03,7.85,16.88,7.25,15.0,0.984,,,
12,BA,turn,plain,473.14,153.51,7.96,1.68,5.26,7.98,7.93,15.0,1.0,,,
12,BA,turn,gen_k1,473.14,153.51,1.39,0.29,5.89,9.01,1.42,15.0,1.0,,,
12,BA,turn,gen,473.14,153.51,22.41,4.74,12.42,23.06,22.4,15.0,0.951,,,
12,BA,turn,cor_k1,473.14,153.51,4.09,0.86,4.53,10.16,4.11,15.0,1.0,,,
12,BA,turn,cor,473.14,153.51,25.68,5.43,17.94,26.35,25.68,15.0,0.96,,,
12,BA,turn,cor_lm,473.14,153.51,25.4,5.37,17.68,26.07,25.4,15.0,0.96,,,
12,BA,c30r,gen_k1,,,,,,,,,,2.4408702983817494,2.862641714281767,0.36737121036842724
12,BA,c30r,gen,,,,,,,,,,6.182489433210514,6.956646191258449,0.3781994475646174
12,BA,c30r,cor_k1,,,,,,,,,,3.7337520959068975,2.5598989801970795,1.0195674710637734
12,BA,c30r,cor,,,,,,,,,,3.9210045348963547,2.9128378436436453,1.0190349718407534
12,BA,c30r,cor_lm,,,,,,,,,,3.9210045348963547,2.9128378436436453,1.0190349718407534
