run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
6,BA,c30r,gen_k1,,,,,,,,,,5.023579441346431,3.712041217570881,0.3826562730368366
6,BA,c30r,gen,,,,,,,,,,4.77262813960126,4.422890778343669,0.395497517194176
6,BA,c30r,cor_k1,,,,,,,,,,12.090683922355048,12.91269835878657,1.6595570998093272
6,BA,c30r,cor,,,,,,,,,,7.235443472017012,5.609305920948655,1.663644958655654
6,BA,c30r,cor_lm,,,,,,,,,,7.214805374417658,5.568816403081946,1.663463123016116
7,AB,c10,plain,284.52,81.98,4.42,1.55,2.71,4.79,4.27,15.0,1.0,,,
7,AB,c10,gen_k1,284.52,81.98,6.01,2.11,4.23,6.31,5.7,15.0,1.0,,,
7,AB,c10,gen,284.52,81.98,9.56,3.36,6.27,9.72,9.42,15.0,1.029,,,
7,AB,c10,cor_k1,284.52,81.98,7.2,2.53,7.27,10.66,6.99,15.0,1.0,,,
7,AB,c10,cor,284.52,81.98,0.46,0.16,4.58,8.26,0.45,15.0,1.027,,,
7,AB,c10,cor_lm,284.52,81.98,0.43,0.15,4.65,8.42,0.24,15.0,1.026,,,
7,AB,c30,plain,211.79,61.98,4.83,2.28,3.31,4.89,4.71,15.0,1.0,,,
7,AB,c30,gen_k1,211.79,61.98,5.24,2.47,3.9,5.57,4.98,15.0,1.0,,,
7,AB,c30,gen,211.79,61.98,7.96,3.76,5.99,8.16,7.83,15.0,1.018,,,
7,AB,c30,cor_k1,211.79,61.98,7.58,3.58,6.73,8.5,7.28,15.0,1.0,,,
7,AB,c30,cor,211.79,61.98,4.83,2.28,4.61,6.8,4.52,15.0,1.015,,,
7,AB,c30,cor_lm,211.79,61.98,5.19,2.45,4.95,7.02,4.88,15.0,1.012,,,
7,AB,c60,plain,103.22,31.98,2.58,2.5,1.37,2.58,2.68,15.0,1.0,,,
7,AB,c60,gen_k1,103.22,31.98,3.09,3.0,3.05,3.61,2.88,15.0,1.0,,,
7,AB,c60,gen,103.22,31.98,3.09,2.99,3.05,3.62,2.85,15.0,0.995,,,
